lon,lat,vs30,vs30measured
172.449,-43.616,760.0,1
172.458,-43.616,760.0,1
172.467,-43.616,760.0,1
172.476,-43.616,760.0,1
172.485,-43.616,760.0,1
172.494,-43.616,760.0,1
172.503,-43.616,760.0,1
172.512,-43.616,760.0,1
172.521,-43.616,760.0,1
172.53,-43.616,760.0,1
172.539,-43.616,760.0,1
172.548,-43.616,760.0,1
172.557,-43.616,760.0,1
172.566,-43.616,760.0,1
172.575,-43.616,760.0,1
172.584,-43.616,760.0,1
172.593,-43.616,760.0,1
172.602,-43.616,760.0,1
172.611,-43.616,760.0,1
172.62,-43.616,760.0,1
172.629,-43.616,760.0,1
172.638,-43.616,760.0,1
172.647,-43.616,760.0,1
172.656,-43.616,760.0,1
172.665,-43.616,760.0,1
172.674,-43.616,760.0,1
172.683,-43.616,760.0,1
172.692,-43.616,760.0,1
172.701,-43.616,760.0,1
172.71,-43.616,760.0,1
172.719,-43.616,760.0,1
172.728,-43.616,760.0,1
172.737,-43.616,760.0,1
172.746,-43.616,760.0,1
172.755,-43.616,760.0,1
172.764,-43.616,760.0,1
172.773,-43.616,760.0,1
172.782,-43.616,760.0,1
172.791,-43.616,760.0,1
172.8,-43.616,760.0,1
172.809,-43.616,760.0,1
172.818,-43.616,760.0,1
172.827,-43.616,760.0,1
172.836,-43.616,760.0,1
172.845,-43.616,760.0,1
172.854,-43.616,760.0,1
172.863,-43.616,760.0,1
172.872,-43.616,760.0,1
172.881,-43.616,760.0,1
172.89,-43.616,760.0,1
172.899,-43.616,760.0,1
172.908,-43.616,760.0,1
172.917,-43.616,760.0,1
172.926,-43.616,760.0,1
172.935,-43.616,760.0,1
172.944,-43.616,760.0,1
172.953,-43.616,760.0,1
172.962,-43.616,760.0,1
172.971,-43.616,760.0,1
172.98,-43.616,760.0,1
172.989,-43.616,760.0,1
172.998,-43.616,760.0,1
173.007,-43.616,760.0,1
173.016,-43.616,760.0,1
173.025,-43.616,760.0,1
173.034,-43.616,760.0,1
173.043,-43.616,760.0,1
173.052,-43.616,760.0,1
173.061,-43.616,760.0,1
173.07,-43.616,760.0,1
173.079,-43.616,760.0,1
173.088,-43.616,760.0,1
173.097,-43.616,760.0,1
173.106,-43.616,760.0,1
173.115,-43.616,760.0,1
173.124,-43.616,760.0,1
173.133,-43.616,760.0,1
173.142,-43.616,760.0,1
173.151,-43.616,760.0,1
173.16,-43.616,760.0,1
173.169,-43.616,760.0,1
173.178,-43.616,760.0,1
173.187,-43.616,760.0,1
173.196,-43.616,760.0,1
173.205,-43.616,760.0,1
173.214,-43.616,760.0,1
173.223,-43.616,760.0,1
173.232,-43.616,760.0,1
173.241,-43.616,760.0,1
173.25,-43.616,760.0,1
173.259,-43.616,760.0,1
173.268,-43.616,760.0,1
173.277,-43.616,760.0,1
173.286,-43.616,760.0,1
173.295,-43.616,760.0,1
173.304,-43.616,760.0,1
173.313,-43.616,760.0,1
173.322,-43.616,760.0,1
173.331,-43.616,760.0,1
173.34,-43.616,760.0,1
173.349,-43.616,760.0,1
173.358,-43.616,760.0,1
173.367,-43.616,760.0,1
173.376,-43.616,760.0,1
173.385,-43.616,760.0,1
173.394,-43.616,760.0,1
172.161,-43.607,760.0,1
172.17,-43.607,760.0,1
172.179,-43.607,760.0,1
172.188,-43.607,760.0,1
172.197,-43.607,760.0,1
172.206,-43.607,760.0,1
172.215,-43.607,760.0,1
172.224,-43.607,760.0,1
172.233,-43.607,760.0,1
172.242,-43.607,760.0,1
172.251,-43.607,760.0,1
172.26,-43.607,760.0,1
172.269,-43.607,760.0,1
172.278,-43.607,760.0,1
172.287,-43.607,760.0,1
172.296,-43.607,760.0,1
172.305,-43.607,760.0,1
172.314,-43.607,760.0,1
172.323,-43.607,760.0,1
172.332,-43.607,760.0,1
172.341,-43.607,760.0,1
172.35,-43.607,760.0,1
172.359,-43.607,760.0,1
172.368,-43.607,760.0,1
172.377,-43.607,760.0,1
172.386,-43.607,760.0,1
172.395,-43.607,760.0,1
172.404,-43.607,760.0,1
172.413,-43.607,760.0,1
172.422,-43.607,760.0,1
172.431,-43.607,760.0,1
172.44,-43.607,760.0,1
172.449,-43.607,760.0,1
172.458,-43.607,760.0,1
172.467,-43.607,760.0,1
172.476,-43.607,760.0,1
172.485,-43.607,760.0,1
172.494,-43.607,760.0,1
172.503,-43.607,760.0,1
172.512,-43.607,760.0,1
172.521,-43.607,760.0,1
172.53,-43.607,760.0,1
172.539,-43.607,760.0,1
172.548,-43.607,760.0,1
172.557,-43.607,760.0,1
172.566,-43.607,760.0,1
172.575,-43.607,760.0,1
172.584,-43.607,760.0,1
172.593,-43.607,760.0,1
172.602,-43.607,760.0,1
172.611,-43.607,760.0,1
172.62,-43.607,760.0,1
172.629,-43.607,760.0,1
172.638,-43.607,760.0,1
172.647,-43.607,760.0,1
172.656,-43.607,760.0,1
172.665,-43.607,760.0,1
172.674,-43.607,760.0,1
172.683,-43.607,760.0,1
172.692,-43.607,760.0,1
172.701,-43.607,760.0,1
172.71,-43.607,760.0,1
172.719,-43.607,760.0,1
172.728,-43.607,760.0,1
172.737,-43.607,760.0,1
172.746,-43.607,760.0,1
172.755,-43.607,760.0,1
172.764,-43.607,760.0,1
172.773,-43.607,760.0,1
172.782,-43.607,760.0,1
172.791,-43.607,760.0,1
172.8,-43.607,760.0,1
172.809,-43.607,760.0,1
172.818,-43.607,760.0,1
172.827,-43.607,760.0,1
172.836,-43.607,760.0,1
172.845,-43.607,760.0,1
172.854,-43.607,760.0,1
172.863,-43.607,760.0,1
172.872,-43.607,760.0,1
172.881,-43.607,760.0,1
172.89,-43.607,760.0,1
172.899,-43.607,760.0,1
172.908,-43.607,760.0,1
172.917,-43.607,760.0,1
172.926,-43.607,760.0,1
172.935,-43.607,760.0,1
172.944,-43.607,760.0,1
172.953,-43.607,760.0,1
172.962,-43.607,760.0,1
172.971,-43.607,760.0,1
172.98,-43.607,760.0,1
172.989,-43.607,760.0,1
172.998,-43.607,760.0,1
173.007,-43.607,760.0,1
173.016,-43.607,760.0,1
173.025,-43.607,760.0,1
173.034,-43.607,760.0,1
173.043,-43.607,760.0,1
173.052,-43.607,760.0,1
173.061,-43.607,760.0,1
173.07,-43.607,760.0,1
173.079,-43.607,760.0,1
173.088,-43.607,760.0,1
173.097,-43.607,760.0,1
173.106,-43.607,760.0,1
173.115,-43.607,760.0,1
173.124,-43.607,760.0,1
173.133,-43.607,760.0,1
173.142,-43.607,760.0,1
173.151,-43.607,760.0,1
173.16,-43.607,760.0,1
173.169,-43.607,760.0,1
173.178,-43.607,760.0,1
173.187,-43.607,760.0,1
173.196,-43.607,760.0,1
173.205,-43.607,760.0,1
173.214,-43.607,760.0,1
173.223,-43.607,760.0,1
173.232,-43.607,760.0,1
173.241,-43.607,760.0,1
173.25,-43.607,760.0,1
173.259,-43.607,760.0,1
173.268,-43.607,760.0,1
173.277,-43.607,760.0,1
173.286,-43.607,760.0,1
173.295,-43.607,760.0,1
173.304,-43.607,760.0,1
173.313,-43.607,760.0,1
173.322,-43.607,760.0,1
173.331,-43.607,760.0,1
173.34,-43.607,760.0,1
173.349,-43.607,760.0,1
173.358,-43.607,760.0,1
173.367,-43.607,760.0,1
173.376,-43.607,760.0,1
173.385,-43.607,760.0,1
173.394,-43.607,760.0,1
172.161,-43.598,760.0,1
172.17,-43.598,760.0,1
172.179,-43.598,760.0,1
172.188,-43.598,760.0,1
172.197,-43.598,760.0,1
172.206,-43.598,760.0,1
172.215,-43.598,760.0,1
172.224,-43.598,760.0,1
172.233,-43.598,760.0,1
172.242,-43.598,760.0,1
172.251,-43.598,760.0,1
172.26,-43.598,760.0,1
172.269,-43.598,760.0,1
172.278,-43.598,760.0,1
172.287,-43.598,760.0,1
172.296,-43.598,760.0,1
172.305,-43.598,760.0,1
172.314,-43.598,760.0,1
172.323,-43.598,760.0,1
172.332,-43.598,760.0,1
172.341,-43.598,760.0,1
172.35,-43.598,760.0,1
172.359,-43.598,760.0,1
172.368,-43.598,760.0,1
172.377,-43.598,760.0,1
172.386,-43.598,760.0,1
172.395,-43.598,760.0,1
172.404,-43.598,760.0,1
172.413,-43.598,760.0,1
172.422,-43.598,760.0,1
172.431,-43.598,760.0,1
172.44,-43.598,760.0,1
172.449,-43.598,760.0,1
172.458,-43.598,760.0,1
172.467,-43.598,760.0,1
172.476,-43.598,760.0,1
172.485,-43.598,760.0,1
172.494,-43.598,760.0,1
172.503,-43.598,760.0,1
172.512,-43.598,760.0,1
172.521,-43.598,760.0,1
172.53,-43.598,760.0,1
172.539,-43.598,760.0,1
172.548,-43.598,760.0,1
172.557,-43.598,760.0,1
172.566,-43.598,760.0,1
172.575,-43.598,760.0,1
172.584,-43.598,760.0,1
172.593,-43.598,760.0,1
172.602,-43.598,760.0,1
172.611,-43.598,760.0,1
172.62,-43.598,760.0,1
172.629,-43.598,760.0,1
172.638,-43.598,760.0,1
172.647,-43.598,760.0,1
172.656,-43.598,760.0,1
172.665,-43.598,760.0,1
172.674,-43.598,760.0,1
172.683,-43.598,760.0,1
172.692,-43.598,760.0,1
172.701,-43.598,760.0,1
172.71,-43.598,760.0,1
172.719,-43.598,760.0,1
172.728,-43.598,760.0,1
172.737,-43.598,760.0,1
172.746,-43.598,760.0,1
172.755,-43.598,760.0,1
172.764,-43.598,760.0,1
172.773,-43.598,760.0,1
172.782,-43.598,760.0,1
172.791,-43.598,760.0,1
172.8,-43.598,760.0,1
172.809,-43.598,760.0,1
172.818,-43.598,760.0,1
172.827,-43.598,760.0,1
172.836,-43.598,760.0,1
172.845,-43.598,760.0,1
172.854,-43.598,760.0,1
172.863,-43.598,760.0,1
172.872,-43.598,760.0,1
172.881,-43.598,760.0,1
172.89,-43.598,760.0,1
172.899,-43.598,760.0,1
172.908,-43.598,760.0,1
172.917,-43.598,760.0,1
172.926,-43.598,760.0,1
172.935,-43.598,760.0,1
172.944,-43.598,760.0,1
172.953,-43.598,760.0,1
172.962,-43.598,760.0,1
172.971,-43.598,760.0,1
172.98,-43.598,760.0,1
172.989,-43.598,760.0,1
172.998,-43.598,760.0,1
173.007,-43.598,760.0,1
173.016,-43.598,760.0,1
173.025,-43.598,760.0,1
173.034,-43.598,760.0,1
173.043,-43.598,760.0,1
173.052,-43.598,760.0,1
173.061,-43.598,760.0,1
173.07,-43.598,760.0,1
173.079,-43.598,760.0,1
173.088,-43.598,760.0,1
173.097,-43.598,760.0,1
173.106,-43.598,760.0,1
173.115,-43.598,760.0,1
173.124,-43.598,760.0,1
173.133,-43.598,760.0,1
173.142,-43.598,760.0,1
173.151,-43.598,760.0,1
173.16,-43.598,760.0,1
173.169,-43.598,760.0,1
173.178,-43.598,760.0,1
173.187,-43.598,760.0,1
173.196,-43.598,760.0,1
173.205,-43.598,760.0,1
173.214,-43.598,760.0,1
173.223,-43.598,760.0,1
173.232,-43.598,760.0,1
173.241,-43.598,760.0,1
173.25,-43.598,760.0,1
173.259,-43.598,760.0,1
173.268,-43.598,760.0,1
173.277,-43.598,760.0,1
173.286,-43.598,760.0,1
173.295,-43.598,760.0,1
173.304,-43.598,760.0,1
173.313,-43.598,760.0,1
173.322,-43.598,760.0,1
173.331,-43.598,760.0,1
173.34,-43.598,760.0,1
173.349,-43.598,760.0,1
173.358,-43.598,760.0,1
173.367,-43.598,760.0,1
173.376,-43.598,760.0,1
173.385,-43.598,760.0,1
173.394,-43.598,760.0,1
172.161,-43.589,760.0,1
172.17,-43.589,760.0,1
172.179,-43.589,760.0,1
172.188,-43.589,760.0,1
172.197,-43.589,760.0,1
172.206,-43.589,760.0,1
172.215,-43.589,760.0,1
172.224,-43.589,760.0,1
172.233,-43.589,760.0,1
172.242,-43.589,760.0,1
172.251,-43.589,760.0,1
172.26,-43.589,760.0,1
172.269,-43.589,760.0,1
172.278,-43.589,760.0,1
172.287,-43.589,760.0,1
172.296,-43.589,760.0,1
172.305,-43.589,760.0,1
172.314,-43.589,760.0,1
172.323,-43.589,760.0,1
172.332,-43.589,760.0,1
172.341,-43.589,760.0,1
172.35,-43.589,760.0,1
172.359,-43.589,760.0,1
172.368,-43.589,760.0,1
172.377,-43.589,760.0,1
172.386,-43.589,760.0,1
172.395,-43.589,760.0,1
172.404,-43.589,760.0,1
172.413,-43.589,760.0,1
172.422,-43.589,760.0,1
172.431,-43.589,760.0,1
172.44,-43.589,760.0,1
172.449,-43.589,760.0,1
172.458,-43.589,760.0,1
172.467,-43.589,760.0,1
172.476,-43.589,760.0,1
172.485,-43.589,760.0,1
172.494,-43.589,760.0,1
172.503,-43.589,760.0,1
172.512,-43.589,760.0,1
172.521,-43.589,760.0,1
172.53,-43.589,760.0,1
172.539,-43.589,760.0,1
172.548,-43.589,760.0,1
172.557,-43.589,760.0,1
172.566,-43.589,760.0,1
172.575,-43.589,760.0,1
172.584,-43.589,760.0,1
172.593,-43.589,760.0,1
172.602,-43.589,760.0,1
172.611,-43.589,760.0,1
172.62,-43.589,760.0,1
172.629,-43.589,760.0,1
172.638,-43.589,760.0,1
172.647,-43.589,760.0,1
172.656,-43.589,760.0,1
172.665,-43.589,760.0,1
172.674,-43.589,760.0,1
172.683,-43.589,760.0,1
172.692,-43.589,760.0,1
172.701,-43.589,760.0,1
172.71,-43.589,760.0,1
172.719,-43.589,760.0,1
172.728,-43.589,760.0,1
172.737,-43.589,760.0,1
172.746,-43.589,760.0,1
172.755,-43.589,760.0,1
172.764,-43.589,760.0,1
172.773,-43.589,760.0,1
172.782,-43.589,760.0,1
172.791,-43.589,760.0,1
172.8,-43.589,760.0,1
172.809,-43.589,760.0,1
172.818,-43.589,760.0,1
172.827,-43.589,760.0,1
172.836,-43.589,760.0,1
172.845,-43.589,760.0,1
172.854,-43.589,760.0,1
172.863,-43.589,760.0,1
172.872,-43.589,760.0,1
172.881,-43.589,760.0,1
172.89,-43.589,760.0,1
172.899,-43.589,760.0,1
172.908,-43.589,760.0,1
172.917,-43.589,760.0,1
172.926,-43.589,760.0,1
172.935,-43.589,760.0,1
172.944,-43.589,760.0,1
172.953,-43.589,760.0,1
172.962,-43.589,760.0,1
172.971,-43.589,760.0,1
172.98,-43.589,760.0,1
172.989,-43.589,760.0,1
172.998,-43.589,760.0,1
173.007,-43.589,760.0,1
173.016,-43.589,760.0,1
173.025,-43.589,760.0,1
173.034,-43.589,760.0,1
173.043,-43.589,760.0,1
173.052,-43.589,760.0,1
173.061,-43.589,760.0,1
173.07,-43.589,760.0,1
173.079,-43.589,760.0,1
173.088,-43.589,760.0,1
173.097,-43.589,760.0,1
173.106,-43.589,760.0,1
173.115,-43.589,760.0,1
173.124,-43.589,760.0,1
173.133,-43.589,760.0,1
173.142,-43.589,760.0,1
173.151,-43.589,760.0,1
173.16,-43.589,760.0,1
173.169,-43.589,760.0,1
173.178,-43.589,760.0,1
173.187,-43.589,760.0,1
173.196,-43.589,760.0,1
173.205,-43.589,760.0,1
173.214,-43.589,760.0,1
173.223,-43.589,760.0,1
173.232,-43.589,760.0,1
173.241,-43.589,760.0,1
173.25,-43.589,760.0,1
173.259,-43.589,760.0,1
173.268,-43.589,760.0,1
173.277,-43.589,760.0,1
173.286,-43.589,760.0,1
173.295,-43.589,760.0,1
173.304,-43.589,760.0,1
173.313,-43.589,760.0,1
173.322,-43.589,760.0,1
173.331,-43.589,760.0,1
173.34,-43.589,760.0,1
173.349,-43.589,760.0,1
173.358,-43.589,760.0,1
173.367,-43.589,760.0,1
173.376,-43.589,760.0,1
173.385,-43.589,760.0,1
173.394,-43.589,760.0,1
172.161,-43.58,760.0,1
172.17,-43.58,760.0,1
172.179,-43.58,760.0,1
172.188,-43.58,760.0,1
172.197,-43.58,760.0,1
172.206,-43.58,760.0,1
172.215,-43.58,760.0,1
172.224,-43.58,760.0,1
172.233,-43.58,760.0,1
172.242,-43.58,760.0,1
172.251,-43.58,760.0,1
172.26,-43.58,760.0,1
172.269,-43.58,760.0,1
172.278,-43.58,760.0,1
172.287,-43.58,760.0,1
172.296,-43.58,760.0,1
172.305,-43.58,760.0,1
172.314,-43.58,760.0,1
172.323,-43.58,760.0,1
172.332,-43.58,760.0,1
172.341,-43.58,760.0,1
172.35,-43.58,760.0,1
172.359,-43.58,760.0,1
172.368,-43.58,760.0,1
172.377,-43.58,760.0,1
172.386,-43.58,760.0,1
172.395,-43.58,760.0,1
172.404,-43.58,760.0,1
172.413,-43.58,760.0,1
172.422,-43.58,760.0,1
172.431,-43.58,760.0,1
172.44,-43.58,760.0,1
172.449,-43.58,760.0,1
172.458,-43.58,760.0,1
172.467,-43.58,760.0,1
172.476,-43.58,760.0,1
172.485,-43.58,760.0,1
172.494,-43.58,760.0,1
172.503,-43.58,760.0,1
172.512,-43.58,760.0,1
172.521,-43.58,760.0,1
172.53,-43.58,760.0,1
172.539,-43.58,760.0,1
172.548,-43.58,760.0,1
172.557,-43.58,760.0,1
172.566,-43.58,760.0,1
172.575,-43.58,760.0,1
172.584,-43.58,760.0,1
172.593,-43.58,760.0,1
172.602,-43.58,760.0,1
172.611,-43.58,760.0,1
172.62,-43.58,760.0,1
172.629,-43.58,760.0,1
172.638,-43.58,760.0,1
172.647,-43.58,760.0,1
172.656,-43.58,760.0,1
172.665,-43.58,760.0,1
172.674,-43.58,760.0,1
172.683,-43.58,760.0,1
172.692,-43.58,760.0,1
172.701,-43.58,760.0,1
172.71,-43.58,760.0,1
172.719,-43.58,760.0,1
172.728,-43.58,760.0,1
172.737,-43.58,760.0,1
172.746,-43.58,760.0,1
172.755,-43.58,760.0,1
172.764,-43.58,760.0,1
172.773,-43.58,760.0,1
172.782,-43.58,760.0,1
172.791,-43.58,760.0,1
172.8,-43.58,760.0,1
172.809,-43.58,760.0,1
172.818,-43.58,760.0,1
172.827,-43.58,760.0,1
172.836,-43.58,760.0,1
172.845,-43.58,760.0,1
172.854,-43.58,760.0,1
172.863,-43.58,760.0,1
172.872,-43.58,760.0,1
172.881,-43.58,760.0,1
172.89,-43.58,760.0,1
172.899,-43.58,760.0,1
172.908,-43.58,760.0,1
172.917,-43.58,760.0,1
172.926,-43.58,760.0,1
172.935,-43.58,760.0,1
172.944,-43.58,760.0,1
172.953,-43.58,760.0,1
172.962,-43.58,760.0,1
172.971,-43.58,760.0,1
172.98,-43.58,760.0,1
172.989,-43.58,760.0,1
172.998,-43.58,760.0,1
173.007,-43.58,760.0,1
173.016,-43.58,760.0,1
173.025,-43.58,760.0,1
173.034,-43.58,760.0,1
173.043,-43.58,760.0,1
173.052,-43.58,760.0,1
173.061,-43.58,760.0,1
173.07,-43.58,760.0,1
173.079,-43.58,760.0,1
173.088,-43.58,760.0,1
173.097,-43.58,760.0,1
173.106,-43.58,760.0,1
173.115,-43.58,760.0,1
173.124,-43.58,760.0,1
173.133,-43.58,760.0,1
173.142,-43.58,760.0,1
173.151,-43.58,760.0,1
173.16,-43.58,760.0,1
173.169,-43.58,760.0,1
173.178,-43.58,760.0,1
173.187,-43.58,760.0,1
173.196,-43.58,760.0,1
173.205,-43.58,760.0,1
173.214,-43.58,760.0,1
173.223,-43.58,760.0,1
173.232,-43.58,760.0,1
173.241,-43.58,760.0,1
173.25,-43.58,760.0,1
173.259,-43.58,760.0,1
173.268,-43.58,760.0,1
173.277,-43.58,760.0,1
173.286,-43.58,760.0,1
173.295,-43.58,760.0,1
173.304,-43.58,760.0,1
173.313,-43.58,760.0,1
173.322,-43.58,760.0,1
173.331,-43.58,760.0,1
173.34,-43.58,760.0,1
173.349,-43.58,760.0,1
173.358,-43.58,760.0,1
173.367,-43.58,760.0,1
173.376,-43.58,760.0,1
173.385,-43.58,760.0,1
173.394,-43.58,760.0,1
172.161,-43.571,760.0,1
172.17,-43.571,760.0,1
172.179,-43.571,760.0,1
172.188,-43.571,760.0,1
172.197,-43.571,760.0,1
172.206,-43.571,760.0,1
172.215,-43.571,760.0,1
172.224,-43.571,760.0,1
172.233,-43.571,760.0,1
172.242,-43.571,760.0,1
172.251,-43.571,760.0,1
172.26,-43.571,760.0,1
172.269,-43.571,760.0,1
172.278,-43.571,760.0,1
172.287,-43.571,760.0,1
172.296,-43.571,760.0,1
172.305,-43.571,760.0,1
172.314,-43.571,760.0,1
172.323,-43.571,760.0,1
172.332,-43.571,760.0,1
172.341,-43.571,760.0,1
172.35,-43.571,760.0,1
172.359,-43.571,760.0,1
172.368,-43.571,760.0,1
172.377,-43.571,760.0,1
172.386,-43.571,760.0,1
172.395,-43.571,760.0,1
172.404,-43.571,760.0,1
172.413,-43.571,760.0,1
172.422,-43.571,760.0,1
172.431,-43.571,760.0,1
172.44,-43.571,760.0,1
172.449,-43.571,760.0,1
172.458,-43.571,760.0,1
172.467,-43.571,760.0,1
172.476,-43.571,760.0,1
172.485,-43.571,760.0,1
172.494,-43.571,760.0,1
172.503,-43.571,760.0,1
172.512,-43.571,760.0,1
172.521,-43.571,760.0,1
172.53,-43.571,760.0,1
172.539,-43.571,760.0,1
172.548,-43.571,760.0,1
172.557,-43.571,760.0,1
172.566,-43.571,760.0,1
172.575,-43.571,760.0,1
172.584,-43.571,760.0,1
172.593,-43.571,760.0,1
172.602,-43.571,760.0,1
172.611,-43.571,760.0,1
172.62,-43.571,760.0,1
172.629,-43.571,760.0,1
172.638,-43.571,760.0,1
172.647,-43.571,760.0,1
172.656,-43.571,760.0,1
172.665,-43.571,760.0,1
172.674,-43.571,760.0,1
172.683,-43.571,760.0,1
172.692,-43.571,760.0,1
172.701,-43.571,760.0,1
172.71,-43.571,760.0,1
172.719,-43.571,760.0,1
172.728,-43.571,760.0,1
172.737,-43.571,760.0,1
172.746,-43.571,760.0,1
172.755,-43.571,760.0,1
172.764,-43.571,760.0,1
172.773,-43.571,760.0,1
172.782,-43.571,760.0,1
172.791,-43.571,760.0,1
172.8,-43.571,760.0,1
172.809,-43.571,760.0,1
172.818,-43.571,760.0,1
172.827,-43.571,760.0,1
172.836,-43.571,760.0,1
172.845,-43.571,760.0,1
172.854,-43.571,760.0,1
172.863,-43.571,760.0,1
172.872,-43.571,760.0,1
172.881,-43.571,760.0,1
172.89,-43.571,760.0,1
172.899,-43.571,760.0,1
172.908,-43.571,760.0,1
172.917,-43.571,760.0,1
172.926,-43.571,760.0,1
172.935,-43.571,760.0,1
172.944,-43.571,760.0,1
172.953,-43.571,760.0,1
172.962,-43.571,760.0,1
172.971,-43.571,760.0,1
172.98,-43.571,760.0,1
172.989,-43.571,760.0,1
172.998,-43.571,760.0,1
173.007,-43.571,760.0,1
173.016,-43.571,760.0,1
173.025,-43.571,760.0,1
173.034,-43.571,760.0,1
173.043,-43.571,760.0,1
173.052,-43.571,760.0,1
173.061,-43.571,760.0,1
173.07,-43.571,760.0,1
173.079,-43.571,760.0,1
173.088,-43.571,760.0,1
173.097,-43.571,760.0,1
173.106,-43.571,760.0,1
173.115,-43.571,760.0,1
173.124,-43.571,760.0,1
173.133,-43.571,760.0,1
173.142,-43.571,760.0,1
173.151,-43.571,760.0,1
173.16,-43.571,760.0,1
173.169,-43.571,760.0,1
173.178,-43.571,760.0,1
173.187,-43.571,760.0,1
173.196,-43.571,760.0,1
173.205,-43.571,760.0,1
173.214,-43.571,760.0,1
173.223,-43.571,760.0,1
173.232,-43.571,760.0,1
173.241,-43.571,760.0,1
173.25,-43.571,760.0,1
173.259,-43.571,760.0,1
173.268,-43.571,760.0,1
173.277,-43.571,760.0,1
173.286,-43.571,760.0,1
173.295,-43.571,760.0,1
173.304,-43.571,760.0,1
173.313,-43.571,760.0,1
173.322,-43.571,760.0,1
173.331,-43.571,760.0,1
173.34,-43.571,760.0,1
173.349,-43.571,760.0,1
173.358,-43.571,760.0,1
173.367,-43.571,760.0,1
173.376,-43.571,760.0,1
173.385,-43.571,760.0,1
173.394,-43.571,760.0,1
172.161,-43.562,760.0,1
172.17,-43.562,760.0,1
172.179,-43.562,760.0,1
172.188,-43.562,760.0,1
172.197,-43.562,760.0,1
172.206,-43.562,760.0,1
172.215,-43.562,760.0,1
172.224,-43.562,760.0,1
172.233,-43.562,760.0,1
172.242,-43.562,760.0,1
172.251,-43.562,760.0,1
172.26,-43.562,760.0,1
172.269,-43.562,760.0,1
172.278,-43.562,760.0,1
172.287,-43.562,760.0,1
172.296,-43.562,760.0,1
172.305,-43.562,760.0,1
172.314,-43.562,760.0,1
172.323,-43.562,760.0,1
172.332,-43.562,760.0,1
172.341,-43.562,760.0,1
172.35,-43.562,760.0,1
172.359,-43.562,760.0,1
172.368,-43.562,760.0,1
172.377,-43.562,760.0,1
172.386,-43.562,760.0,1
172.395,-43.562,760.0,1
172.404,-43.562,760.0,1
172.413,-43.562,760.0,1
172.422,-43.562,760.0,1
172.431,-43.562,760.0,1
172.44,-43.562,760.0,1
172.449,-43.562,760.0,1
172.458,-43.562,760.0,1
172.467,-43.562,760.0,1
172.476,-43.562,760.0,1
172.485,-43.562,760.0,1
172.494,-43.562,760.0,1
172.503,-43.562,760.0,1
172.512,-43.562,760.0,1
172.521,-43.562,760.0,1
172.53,-43.562,760.0,1
172.539,-43.562,760.0,1
172.548,-43.562,760.0,1
172.557,-43.562,760.0,1
172.566,-43.562,760.0,1
172.575,-43.562,760.0,1
172.584,-43.562,760.0,1
172.593,-43.562,760.0,1
172.602,-43.562,760.0,1
172.611,-43.562,760.0,1
172.62,-43.562,760.0,1
172.629,-43.562,760.0,1
172.638,-43.562,760.0,1
172.647,-43.562,760.0,1
172.656,-43.562,760.0,1
172.665,-43.562,760.0,1
172.674,-43.562,760.0,1
172.683,-43.562,760.0,1
172.692,-43.562,760.0,1
172.701,-43.562,760.0,1
172.71,-43.562,760.0,1
172.719,-43.562,760.0,1
172.728,-43.562,760.0,1
172.737,-43.562,760.0,1
172.746,-43.562,760.0,1
172.755,-43.562,760.0,1
172.764,-43.562,760.0,1
172.773,-43.562,760.0,1
172.782,-43.562,760.0,1
172.791,-43.562,760.0,1
172.8,-43.562,760.0,1
172.809,-43.562,760.0,1
172.818,-43.562,760.0,1
172.827,-43.562,760.0,1
172.836,-43.562,760.0,1
172.845,-43.562,760.0,1
172.854,-43.562,760.0,1
172.863,-43.562,760.0,1
172.872,-43.562,760.0,1
172.881,-43.562,760.0,1
172.89,-43.562,760.0,1
172.899,-43.562,760.0,1
172.908,-43.562,760.0,1
172.917,-43.562,760.0,1
172.926,-43.562,760.0,1
172.935,-43.562,760.0,1
172.944,-43.562,760.0,1
172.953,-43.562,760.0,1
172.962,-43.562,760.0,1
172.971,-43.562,760.0,1
172.98,-43.562,760.0,1
172.989,-43.562,760.0,1
172.998,-43.562,760.0,1
173.007,-43.562,760.0,1
173.016,-43.562,760.0,1
173.025,-43.562,760.0,1
173.034,-43.562,760.0,1
173.043,-43.562,760.0,1
173.052,-43.562,760.0,1
173.061,-43.562,760.0,1
173.07,-43.562,760.0,1
173.079,-43.562,760.0,1
173.088,-43.562,760.0,1
173.097,-43.562,760.0,1
173.106,-43.562,760.0,1
173.115,-43.562,760.0,1
173.124,-43.562,760.0,1
173.133,-43.562,760.0,1
173.142,-43.562,760.0,1
173.151,-43.562,760.0,1
173.16,-43.562,760.0,1
173.169,-43.562,760.0,1
173.178,-43.562,760.0,1
173.187,-43.562,760.0,1
173.196,-43.562,760.0,1
173.205,-43.562,760.0,1
173.214,-43.562,760.0,1
173.223,-43.562,760.0,1
173.232,-43.562,760.0,1
173.241,-43.562,760.0,1
173.25,-43.562,760.0,1
173.259,-43.562,760.0,1
173.268,-43.562,760.0,1
173.277,-43.562,760.0,1
173.286,-43.562,760.0,1
173.295,-43.562,760.0,1
173.304,-43.562,760.0,1
173.313,-43.562,760.0,1
173.322,-43.562,760.0,1
173.331,-43.562,760.0,1
173.34,-43.562,760.0,1
173.349,-43.562,760.0,1
173.358,-43.562,760.0,1
173.367,-43.562,760.0,1
173.376,-43.562,760.0,1
