#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA,gmv_SA(0.1),gsd_SA(0.1),gmv_SA(0.3),gsd_SA(0.3),gmv_SA(0.5),gsd_SA(0.5),gmv_SA(0.7),gsd_SA(0.7),gmv_SA(1.0),gsd_SA(1.0),gmv_SA(1.5),gsd_SA(1.5)
rb69t2ku,1.72503E+02,-4.33280E+01,5.99033E-02,1.34807E+00,1.27359E-01,1.36569E+00,1.18207E-01,1.36100E+00,8.11101E-02,1.37402E+00,5.83550E-02,1.37755E+00,3.85259E-02,1.37742E+00,2.15920E-02,1.36093E+00
rb69t87k,1.72512E+02,-4.33280E+01,6.10829E-02,1.34759E+00,1.29935E-01,1.36533E+00,1.20517E-01,1.36061E+00,8.26547E-02,1.37399E+00,5.94481E-02,1.37763E+00,3.92352E-02,1.37763E+00,2.19790E-02,1.36082E+00
rb69tb3u,1.72521E+02,-4.33280E+01,6.22997E-02,1.34712E+00,1.32593E-01,1.36499E+00,1.22901E-01,1.36022E+00,8.42485E-02,1.37395E+00,6.05762E-02,1.37770E+00,3.99671E-02,1.37782E+00,2.23783E-02,1.36068E+00
rb69w02s,1.72530E+02,-4.33280E+01,6.35553E-02,1.34668E+00,1.35335E-01,1.36466E+00,1.25360E-01,1.35985E+00,8.58937E-02,1.37393E+00,6.17406E-02,1.37778E+00,4.07227E-02,1.37802E+00,2.27905E-02,1.36055E+00
rb69w0rh,1.72539E+02,-4.33280E+01,6.48514E-02,1.34625E+00,1.38165E-01,1.36435E+00,1.27900E-01,1.35947E+00,8.75924E-02,1.37390E+00,6.29431E-02,1.37785E+00,4.15030E-02,1.37822E+00,2.32161E-02,1.36043E+00
rb69w2ms,1.72548E+02,-4.33280E+01,6.61898E-02,1.34584E+00,1.41087E-01,1.36404E+00,1.30522E-01,1.35911E+00,8.93472E-02,1.37387E+00,6.41853E-02,1.37792E+00,4.23091E-02,1.37841E+00,2.36557E-02,1.36031E+00
rb69w8kh,1.72557E+02,-4.33280E+01,6.75723E-02,1.34545E+00,1.44106E-01,1.36375E+00,1.33232E-01,1.35875E+00,9.11604E-02,1.37384E+00,6.54690E-02,1.37798E+00,4.31421E-02,1.37859E+00,2.41099E-02,1.36019E+00
rb69wb6s,1.72566E+02,-4.33280E+01,6.90009E-02,1.34507E+00,1.47225E-01,1.36347E+00,1.36032E-01,1.35839E+00,9.30346E-02,1.37381E+00,6.67961E-02,1.37805E+00,4.40034E-02,1.37876E+00,2.45795E-02,1.36007E+00
rb69x03k,1.72575E+02,-4.33280E+01,7.04774E-02,1.34471E+00,1.50448E-01,1.36321E+00,1.38926E-01,1.35805E+00,9.49726E-02,1.37378E+00,6.81684E-02,1.37811E+00,4.48940E-02,1.37893E+00,2.50650E-02,1.35995E+00
rb69x0ru,1.72584E+02,-4.33280E+01,7.19724E-02,1.34439E+00,1.53711E-01,1.36297E+00,1.41857E-01,1.35771E+00,9.69354E-02,1.37375E+00,6.95585E-02,1.37816E+00,4.57962E-02,1.37909E+00,2.55567E-02,1.35984E+00
rb69x2qk,1.72593E+02,-4.33280E+01,7.34598E-02,1.34409E+00,1.56958E-01,1.36275E+00,1.44774E-01,1.35740E+00,9.88891E-02,1.37372E+00,7.09422E-02,1.37822E+00,4.66943E-02,1.37923E+00,2.60461E-02,1.35973E+00
rb69x8ku,1.72602E+02,-4.33280E+01,7.49332E-02,1.34382E+00,1.60174E-01,1.36255E+00,1.47663E-01,1.35710E+00,1.00825E-01,1.37368E+00,7.23137E-02,1.37826E+00,4.75844E-02,1.37937E+00,2.65312E-02,1.35963E+00
rb69xb7k,1.72611E+02,-4.33280E+01,7.63857E-02,1.34358E+00,1.63343E-01,1.36237E+00,1.50512E-01,1.35682E+00,1.02735E-01,1.37365E+00,7.36663E-02,1.37830E+00,4.84624E-02,1.37949E+00,2.70095E-02,1.35954E+00
rb6c806h,1.72620E+02,-4.33280E+01,7.78098E-02,1.34337E+00,1.66451E-01,1.36222E+00,1.53306E-01,1.35657E+00,1.04607E-01,1.37362E+00,7.49931E-02,1.37834E+00,4.93237E-02,1.37961E+00,2.74787E-02,1.35944E+00
rb6c822s,1.72629E+02,-4.33280E+01,7.91973E-02,1.34318E+00,1.69478E-01,1.36208E+00,1.56028E-01,1.35633E+00,1.06432E-01,1.37359E+00,7.62864E-02,1.37837E+00,5.01633E-02,1.37970E+00,2.79360E-02,1.35935E+00
rb6c82rh,1.72638E+02,-4.33280E+01,8.05398E-02,1.34302E+00,1.72407E-01,1.36197E+00,1.58662E-01,1.35611E+00,1.08199E-01,1.37357E+00,7.75385E-02,1.37840E+00,5.09761E-02,1.37978E+00,2.83787E-02,1.35928E+00
rb6c88ms,1.72647E+02,-4.33280E+01,8.18285E-02,1.34287E+00,1.75218E-01,1.36187E+00,1.61191E-01,1.35590E+00,1.09896E-01,1.37354E+00,7.87409E-02,1.37842E+00,5.17568E-02,1.37987E+00,2.88038E-02,1.35920E+00
rb6c8bkk,1.72656E+02,-4.33280E+01,8.30542E-02,1.34275E+00,1.77891E-01,1.36179E+00,1.63597E-01,1.35572E+00,1.11510E-01,1.37351E+00,7.98851E-02,1.37843E+00,5.24997E-02,1.37994E+00,2.92083E-02,1.35914E+00
rb6c906u,1.72665E+02,-4.33280E+01,8.42077E-02,1.34264E+00,1.80407E-01,1.36171E+00,1.65861E-01,1.35555E+00,1.13030E-01,1.37349E+00,8.09624E-02,1.37846E+00,5.31991E-02,1.38000E+00,2.95891E-02,1.35908E+00
rb6c923k,1.72674E+02,-4.33280E+01,8.52798E-02,1.34255E+00,1.82745E-01,1.36166E+00,1.67966E-01,1.35541E+00,1.14442E-01,1.37346E+00,8.19640E-02,1.37846E+00,5.38495E-02,1.38005E+00,2.99432E-02,1.35903E+00
rb6c92ru,1.72683E+02,-4.33280E+01,8.62614E-02,1.34248E+00,1.84885E-01,1.36161E+00,1.69893E-01,1.35527E+00,1.15736E-01,1.37344E+00,8.28814E-02,1.37847E+00,5.44452E-02,1.38010E+00,3.02675E-02,1.35898E+00
rb6c98qk,1.72692E+02,-4.33280E+01,8.71439E-02,1.34242E+00,1.86809E-01,1.36157E+00,1.71626E-01,1.35516E+00,1.16900E-01,1.37343E+00,8.37064E-02,1.37848E+00,5.49809E-02,1.38013E+00,3.05591E-02,1.35894E+00
rb6c9bmh,1.72701E+02,-4.33280E+01,8.79189E-02,1.34237E+00,1.88498E-01,1.36155E+00,1.73148E-01,1.35506E+00,1.17922E-01,1.37341E+00,8.44312E-02,1.37849E+00,5.54516E-02,1.38017E+00,3.08153E-02,1.35890E+00
rb6cd07s,1.72710E+02,-4.33280E+01,8.85790E-02,1.34233E+00,1.89938E-01,1.36152E+00,1.74444E-01,1.35498E+00,1.18793E-01,1.37339E+00,8.50488E-02,1.37849E+00,5.58526E-02,1.38020E+00,3.10335E-02,1.35887E+00
rb6cd26h,1.72719E+02,-4.33280E+01,8.91177E-02,1.34230E+00,1.91112E-01,1.36151E+00,1.75502E-01,1.35492E+00,1.19503E-01,1.37338E+00,8.55528E-02,1.37850E+00,5.61799E-02,1.38022E+00,3.12117E-02,1.35885E+00
rb6cd82s,1.72728E+02,-4.33280E+01,8.95295E-02,1.34228E+00,1.92009E-01,1.36150E+00,1.76311E-01,1.35487E+00,1.20047E-01,1.37337E+00,8.59381E-02,1.37850E+00,5.64302E-02,1.38023E+00,3.13478E-02,1.35883E+00
rb6cd8rh,1.72737E+02,-4.33280E+01,8.98100E-02,1.34227E+00,1.92621E-01,1.36149E+00,1.76862E-01,1.35484E+00,1.20417E-01,1.37337E+00,8.62007E-02,1.37850E+00,5.66007E-02,1.38025E+00,3.14406E-02,1.35883E+00
rb6cdbmu,1.72746E+02,-4.33280E+01,8.99562E-02,1.34226E+00,1.92940E-01,1.36149E+00,1.77149E-01,1.35482E+00,1.20610E-01,1.37337E+00,8.63376E-02,1.37850E+00,5.66896E-02,1.38024E+00,3.14890E-02,1.35881E+00
rb6ce0kk,1.72755E+02,-4.33280E+01,8.99667E-02,1.34226E+00,1.92962E-01,1.36149E+00,1.77170E-01,1.35482E+00,1.20624E-01,1.37336E+00,8.63474E-02,1.37850E+00,5.66959E-02,1.38024E+00,3.14925E-02,1.35882E+00
rb6ce26u,1.72764E+02,-4.33280E+01,8.98413E-02,1.34227E+00,1.92689E-01,1.36149E+00,1.76923E-01,1.35484E+00,1.20458E-01,1.37337E+00,8.62300E-02,1.37850E+00,5.66197E-02,1.38024E+00,3.14510E-02,1.35882E+00
rb6ce83k,1.72773E+02,-4.33280E+01,8.95812E-02,1.34228E+00,1.92122E-01,1.36150E+00,1.76413E-01,1.35487E+00,1.20115E-01,1.37338E+00,8.59866E-02,1.37850E+00,5.64617E-02,1.38023E+00,3.13649E-02,1.35882E+00
rb6ceb2h,1.72782E+02,-4.33280E+01,8.91894E-02,1.34231E+00,1.91268E-01,1.36151E+00,1.75643E-01,1.35492E+00,1.19598E-01,1.37339E+00,8.56199E-02,1.37850E+00,5.62235E-02,1.38022E+00,3.12354E-02,1.35885E+00
rb6cebqs,1.72791E+02,-4.33280E+01,8.86698E-02,1.34233E+00,1.90135E-01,1.36152E+00,1.74623E-01,1.35498E+00,1.18912E-01,1.37340E+00,8.51338E-02,1.37850E+00,5.59078E-02,1.38020E+00,3.10636E-02,1.35887E+00
rb6cs0mh,1.72800E+02,-4.33280E+01,8.80280E-02,1.34237E+00,1.88736E-01,1.36155E+00,1.73362E-01,1.35506E+00,1.18066E-01,1.37341E+00,8.45333E-02,1.37850E+00,5.55179E-02,1.38018E+00,3.08513E-02,1.35891E+00
rb6cs27s,1.72809E+02,-4.33280E+01,8.72701E-02,1.34242E+00,1.87084E-01,1.36158E+00,1.71874E-01,1.35516E+00,1.17066E-01,1.37343E+00,8.38245E-02,1.37849E+00,5.50576E-02,1.38015E+00,3.06008E-02,1.35894E+00
rb6cs86h,1.72818E+02,-4.33280E+01,8.64037E-02,1.34248E+00,1.85195E-01,1.36161E+00,1.70173E-01,1.35527E+00,1.15924E-01,1.37345E+00,8.30144E-02,1.37849E+00,5.45316E-02,1.38011E+00,3.03145E-02,1.35898E+00
rb6csb2u,1.72827E+02,-4.33280E+01,8.54368E-02,1.34255E+00,1.83087E-01,1.36166E+00,1.68274E-01,1.35540E+00,1.14649E-01,1.37347E+00,8.21107E-02,1.37848E+00,5.39447E-02,1.38007E+00,2.99951E-02,1.35903E+00
rb6csbrk,1.72836E+02,-4.33280E+01,8.43779E-02,1.34264E+00,1.80778E-01,1.36172E+00,1.66195E-01,1.35555E+00,1.13254E-01,1.37350E+00,8.11214E-02,1.37847E+00,5.33024E-02,1.38002E+00,2.96454E-02,1.35908E+00
rb6ct0mu,1.72845E+02,-4.33280E+01,8.32363E-02,1.34274E+00,1.78288E-01,1.36178E+00,1.63954E-01,1.35572E+00,1.11750E-01,1.37352E+00,8.00552E-02,1.37845E+00,5.26101E-02,1.37996E+00,2.92685E-02,1.35914E+00
rb6ct2kk,1.72854E+02,-4.33280E+01,8.20211E-02,1.34286E+00,1.75638E-01,1.36187E+00,1.61569E-01,1.35590E+00,1.10149E-01,1.37356E+00,7.89208E-02,1.37844E+00,5.18736E-02,1.37990E+00,2.88674E-02,1.35921E+00
rb6ct86u,1.72863E+02,-4.33280E+01,8.07415E-02,1.34300E+00,1.72847E-01,1.36197E+00,1.59058E-01,1.35610E+00,1.08465E-01,1.37358E+00,7.77267E-02,1.37841E+00,5.10984E-02,1.37982E+00,2.84453E-02,1.35928E+00
rb6ctb3s,1.72872E+02,-4.33280E+01,7.94066E-02,1.34317E+00,1.69935E-01,1.36208E+00,1.56439E-01,1.35632E+00,1.06708E-01,1.37361E+00,7.64817E-02,1.37839E+00,5.02901E-02,1.37973E+00,2.80051E-02,1.35936E+00
rb6cw02h,1.72881E+02,-4.33280E+01,7.80255E-02,1.34335E+00,1.66921E-01,1.36221E+00,1.53729E-01,1.35656E+00,1.04891E-01,1.37364E+00,7.51942E-02,1.37836E+00,4.94543E-02,1.37963E+00,2.75499E-02,1.35944E+00
rb6cw0qs,1.72890E+02,-4.33280E+01,7.66066E-02,1.34357E+00,1.63825E-01,1.36237E+00,1.50945E-01,1.35681E+00,1.03025E-01,1.37367E+00,7.38720E-02,1.37832E+00,4.85960E-02,1.37953E+00,2.70823E-02,1.35953E+00
rb6cw2mh,1.72899E+02,-4.33280E+01,7.51579E-02,1.34381E+00,1.60664E-01,1.36254E+00,1.48104E-01,1.35709E+00,1.01121E-01,1.37370E+00,7.25229E-02,1.37828E+00,4.77203E-02,1.37940E+00,2.66052E-02,1.35962E+00
rb6cw87u,1.72908E+02,-4.33280E+01,7.36872E-02,1.34407E+00,1.57454E-01,1.36273E+00,1.45220E-01,1.35738E+00,9.91880E-02,1.37374E+00,7.11539E-02,1.37824E+00,4.68317E-02,1.37927E+00,2.61210E-02,1.35973E+00
rb6cwb6k,1.72917E+02,-4.33280E+01,7.22015E-02,1.34436E+00,1.54212E-01,1.36295E+00,1.42306E-01,1.35770E+00,9.72364E-02,1.37377E+00,6.97716E-02,1.37819E+00,4.59345E-02,1.37913E+00,2.56321E-02,1.35984E+00
rb6cx02u,1.72926E+02,-4.33280E+01,7.07073E-02,1.34469E+00,1.50950E-01,1.36319E+00,1.39377E-01,1.35803E+00,9.52744E-02,1.37380E+00,6.83822E-02,1.37814E+00,4.50327E-02,1.37898E+00,2.51406E-02,1.35995E+00
rb6cx0rk,1.72935E+02,-4.33280E+01,6.92105E-02,1.34504E+00,1.47682E-01,1.36345E+00,1.36443E-01,1.35838E+00,9.33098E-02,1.37383E+00,6.69909E-02,1.37808E+00,4.41298E-02,1.37880E+00,2.46484E-02,1.36007E+00
rb6cx2mu,1.72944E+02,-4.33280E+01,6.77164E-02,1.34543E+00,1.44420E-01,1.36374E+00,1.33514E-01,1.35875E+00,9.13494E-02,1.37386E+00,6.56029E-02,1.37801E+00,4.32291E-02,1.37863E+00,2.41573E-02,1.36019E+00
rb6cx8ks,1.72953E+02,-4.33280E+01,6.62297E-02,1.34585E+00,1.41175E-01,1.36405E+00,1.30601E-01,1.35913E+00,8.93996E-02,1.37389E+00,6.42225E-02,1.37794E+00,4.23332E-02,1.37844E+00,2.36689E-02,1.36033E+00
rb6cxb7h,1.72962E+02,-4.33280E+01,6.47548E-02,1.34631E+00,1.37954E-01,1.36439E+00,1.27710E-01,1.35954E+00,8.74658E-02,1.37393E+00,6.28535E-02,1.37787E+00,4.14449E-02,1.37822E+00,2.31844E-02,1.36046E+00
rb71803s,1.72971E+02,-4.33280E+01,6.32951E-02,1.34680E+00,1.34766E-01,1.36475E+00,1.24851E-01,1.35996E+00,8.55528E-02,1.37396E+00,6.14993E-02,1.37779E+00,4.05662E-02,1.37801E+00,2.27051E-02,1.36060E+00
rb71822h,1.72980E+02,-4.33280E+01,6.18539E-02,1.34732E+00,1.31619E-01,1.36514E+00,1.22027E-01,1.36040E+00,8.36646E-02,1.37400E+00,6.01629E-02,1.37770E+00,3.96990E-02,1.37778E+00,2.22321E-02,1.36075E+00
rb7182qs,1.72989E+02,-4.33280E+01,6.04339E-02,1.34788E+00,1.28518E-01,1.36555E+00,1.19246E-01,1.36086E+00,8.18048E-02,1.37403E+00,5.88468E-02,1.37761E+00,3.88450E-02,1.37753E+00,2.17662E-02,1.36090E+00
rb7188mk,1.72998E+02,-4.33280E+01,5.90374E-02,1.34847E+00,1.25468E-01,1.36599E+00,1.16511E-01,1.36134E+00,7.99764E-02,1.37406E+00,5.75528E-02,1.37752E+00,3.80055E-02,1.37729E+00,2.13080E-02,1.36106E+00
rb718b7u,1.73007E+02,-4.33280E+01,5.76662E-02,1.34910E+00,1.22474E-01,1.36645E+00,1.13826E-01,1.36183E+00,7.81817E-02,1.37410E+00,5.62829E-02,1.37742E+00,3.71815E-02,1.37702E+00,2.08584E-02,1.36123E+00
rb71906k,1.73016E+02,-4.33280E+01,5.63220E-02,1.34976E+00,1.19538E-01,1.36693E+00,1.11194E-01,1.36234E+00,7.64228E-02,1.37414E+00,5.50383E-02,1.37731E+00,3.63740E-02,1.37674E+00,2.04176E-02,1.36140E+00
rb71922u,1.73025E+02,-4.33280E+01,5.50058E-02,1.33483E+00,1.16663E-01,1.34296E+00,1.08617E-01,1.34756E+00,7.47012E-02,1.35917E+00,5.38203E-02,1.36228E+00,3.55837E-02,1.36151E+00,1.99862E-02,1.34623E+00
rb7192rs,1.73034E+02,-4.33280E+01,5.37187E-02,1.33559E+00,1.13852E-01,1.34352E+00,1.06097E-01,1.34812E+00,7.30180E-02,1.35921E+00,5.26294E-02,1.36216E+00,3.48112E-02,1.36121E+00,1.95644E-02,1.34645E+00
rb7198qh,1.73043E+02,-4.33280E+01,5.24614E-02,1.33638E+00,1.11106E-01,1.34410E+00,1.03636E-01,1.34869E+00,7.13741E-02,1.35926E+00,5.14665E-02,1.36206E+00,3.40567E-02,1.36090E+00,1.91524E-02,1.34664E+00
rb719bks,1.73052E+02,-4.33280E+01,5.12341E-02,1.33721E+00,1.08426E-01,1.34471E+00,1.01234E-01,1.34928E+00,6.97701E-02,1.35932E+00,5.03317E-02,1.36195E+00,3.33205E-02,1.36059E+00,1.87503E-02,1.34685E+00
rb71d07h,1.73061E+02,-4.33280E+01,5.00374E-02,1.33808E+00,1.05812E-01,1.34534E+00,9.88914E-02,1.34990E+00,6.82061E-02,1.35937E+00,4.92254E-02,1.36184E+00,3.26028E-02,1.36027E+00,1.83583E-02,1.34707E+00
rb71d23s,1.73070E+02,-4.33280E+01,4.88711E-02,1.33899E+00,1.03265E-01,1.34599E+00,9.66090E-02,1.35052E+00,6.66823E-02,1.35943E+00,4.81476E-02,1.36173E+00,3.19036E-02,1.35996E+00,1.79763E-02,1.34730E+00
rb71d82k,1.73079E+02,-4.33280E+01,4.77353E-02,1.33994E+00,1.00785E-01,1.34668E+00,9.43864E-02,1.35117E+00,6.51987E-02,1.35951E+00,4.70982E-02,1.36163E+00,3.12228E-02,1.35964E+00,1.76043E-02,1.34754E+00
rb71d8qu,1.73088E+02,-4.33280E+01,4.66298E-02,1.34093E+00,9.83710E-02,1.34738E+00,9.22232E-02,1.35183E+00,6.37548E-02,1.35958E+00,4.60770E-02,1.36153E+00,3.05603E-02,1.35931E+00,1.72422E-02,1.34780E+00
rb71dbmk,1.73097E+02,-4.33280E+01,4.55542E-02,1.34195E+00,9.60227E-02,1.34812E+00,9.01187E-02,1.35252E+00,6.23503E-02,1.35968E+00,4.50836E-02,1.36144E+00,2.99158E-02,1.35900E+00,1.68900E-02,1.34807E+00
rb71e07u,1.73106E+02,-4.33280E+01,4.45083E-02,1.34303E+00,9.37393E-02,1.34888E+00,8.80724E-02,1.35323E+00,6.09848E-02,1.35978E+00,4.41177E-02,1.36136E+00,2.92893E-02,1.35867E+00,1.65475E-02,1.34838E+00
rb71e26k,1.73115E+02,-4.33280E+01,4.35235E-02,1.34405E+00,9.15901E-02,1.34967E+00,8.61426E-02,1.35372E+00,5.96921E-02,1.35964E+00,4.32005E-02,1.36108E+00,2.86929E-02,1.35818E+00,1.62205E-02,1.34861E+00
rb71e83h,1.73124E+02,-4.33280E+01,4.25474E-02,1.34517E+00,8.94598E-02,1.35049E+00,8.42326E-02,1.35440E+00,5.84177E-02,1.35968E+00,4.22985E-02,1.36095E+00,2.81073E-02,1.35781E+00,1.58999E-02,1.34893E+00
rb71e8rs,1.73133E+02,-4.33280E+01,4.16002E-02,1.34637E+00,8.73926E-02,1.35136E+00,8.23790E-02,1.35512E+00,5.71812E-02,1.35976E+00,4.14232E-02,1.36084E+00,2.75391E-02,1.35746E+00,1.55888E-02,1.34927E+00
rb71ebqh,1.73142E+02,-4.33280E+01,4.06811E-02,1.34761E+00,8.53871E-02,1.35227E+00,8.05805E-02,1.35589E+00,5.59813E-02,1.35987E+00,4.05740E-02,1.36077E+00,2.69878E-02,1.35713E+00,1.52870E-02,1.34964E+00
rb71s0ks,1.73151E+02,-4.33280E+01,3.97893E-02,1.34893E+00,8.34415E-02,1.35322E+00,7.88355E-02,1.35670E+00,5.48172E-02,1.36001E+00,3.97501E-02,1.36072E+00,2.64529E-02,1.35684E+00,1.49941E-02,1.35004E+00
rb71s27k,1.73160E+02,-4.33280E+01,3.89240E-02,1.35030E+00,8.15542E-02,1.35422E+00,7.71425E-02,1.35755E+00,5.36877E-02,1.36020E+00,3.89508E-02,1.36072E+00,2.59340E-02,1.35658E+00,1.47099E-02,1.35050E+00
rb71s83u,1.73169E+02,-4.33280E+01,3.80845E-02,1.35173E+00,7.97234E-02,1.35526E+00,7.54998E-02,1.35844E+00,5.25918E-02,1.36042E+00,3.81752E-02,1.36074E+00,2.54304E-02,1.35634E+00,1.44341E-02,1.35100E+00
rb71sb2k,1.73178E+02,-4.33280E+01,3.72699E-02,1.35322E+00,7.79474E-02,1.35634E+00,7.39058E-02,1.35939E+00,5.15284E-02,1.36068E+00,3.74227E-02,1.36081E+00,2.49418E-02,1.35613E+00,1.41664E-02,1.35151E+00
rb71sbqu,1.73187E+02,-4.33280E+01,3.64795E-02,1.35477E+00,7.62243E-02,1.35746E+00,7.23591E-02,1.36037E+00,5.04965E-02,1.36098E+00,3.66924E-02,1.36092E+00,2.44677E-02,1.35596E+00,1.39067E-02,1.35208E+00
rb71t0mk,1.73196E+02,-4.33280E+01,3.57123E-02,1.35638E+00,7.45525E-02,1.35864E+00,7.08580E-02,1.36139E+00,4.94949E-02,1.36133E+00,3.59836E-02,1.36106E+00,2.40075E-02,1.35583E+00,1.36546E-02,1.35268E+00
rb71t2kh,1.73205E+02,-4.33280E+01,3.49670E-02,1.35803E+00,7.29285E-02,1.35983E+00,6.93995E-02,1.36244E+00,4.85217E-02,1.36169E+00,3.52949E-02,1.36123E+00,2.35604E-02,1.35572E+00,1.34096E-02,1.35332E+00
rb71t86s,1.73214E+02,-4.33280E+01,3.42437E-02,1.35975E+00,7.13530E-02,1.36108E+00,6.79842E-02,1.36354E+00,4.75773E-02,1.36210E+00,3.46265E-02,1.36143E+00,2.31264E-02,1.35564E+00,1.31718E-02,1.35399E+00
rb71tb3h,1.73223E+02,-4.33280E+01,3.35407E-02,1.36152E+00,6.98220E-02,1.36234E+00,6.66087E-02,1.36468E+00,4.66593E-02,1.36255E+00,3.39769E-02,1.36168E+00,2.27047E-02,1.35562E+00,1.29407E-02,1.35469E+00
rb71tbrs,1.73232E+02,-4.33280E+01,3.28574E-02,1.36331E+00,6.83342E-02,1.36364E+00,6.52716E-02,1.36584E+00,4.57670E-02,1.36303E+00,3.33454E-02,1.36196E+00,2.22947E-02,1.35561E+00,1.27160E-02,1.35545E+00
rb71w0qh,1.73241E+02,-4.33280E+01,3.21930E-02,1.36516E+00,6.68881E-02,1.36496E+00,6.39717E-02,1.36703E+00,4.48995E-02,1.36355E+00,3.27315E-02,1.36227E+00,2.18962E-02,1.35563E+00,1.24976E-02,1.35623E+00
rb71w2ku,1.73250E+02,-4.33280E+01,3.15470E-02,1.36704E+00,6.54823E-02,1.36631E+00,6.27078E-02,1.36825E+00,4.40559E-02,1.36409E+00,3.21345E-02,1.36261E+00,2.15087E-02,1.35571E+00,1.22853E-02,1.35706E+00
rb71w87k,1.73259E+02,-4.33280E+01,3.09188E-02,1.36899E+00,6.41154E-02,1.36769E+00,6.14787E-02,1.36951E+00,4.32354E-02,1.36468E+00,3.15540E-02,1.36301E+00,2.11318E-02,1.35580E+00,1.20787E-02,1.35793E+00
rb71wb3u,1.73268E+02,-4.33280E+01,3.03077E-02,1.37096E+00,6.27863E-02,1.36909E+00,6.02832E-02,1.37080E+00,4.24374E-02,1.36530E+00,3.09893E-02,1.36343E+00,2.07653E-02,1.35592E+00,1.18778E-02,1.35882E+00
rb71x02k,1.73277E+02,-4.33280E+01,2.97133E-02,1.37297E+00,6.14937E-02,1.37052E+00,5.91203E-02,1.37212E+00,4.16610E-02,1.36597E+00,3.04399E-02,1.36390E+00,2.04087E-02,1.35611E+00,1.16824E-02,1.35977E+00
rb71x0rh,1.73286E+02,-4.33280E+01,2.91350E-02,1.37502E+00,6.02363E-02,1.37198E+00,5.79888E-02,1.37348E+00,4.09056E-02,1.36667E+00,2.99053E-02,1.36440E+00,2.00617E-02,1.35634E+00,1.14922E-02,1.36075E+00
rb71x2ms,1.73295E+02,-4.33280E+01,2.85722E-02,1.37712E+00,5.90131E-02,1.37346E+00,5.68878E-02,1.37485E+00,4.01705E-02,1.36740E+00,2.93851E-02,1.36493E+00,1.97241E-02,1.35659E+00,1.13071E-02,1.36179E+00
rb71x8kh,1.73304E+02,-4.33280E+01,2.80523E-02,1.37821E+00,5.78803E-02,1.37404E+00,5.58716E-02,1.37572E+00,3.94941E-02,1.36788E+00,2.89074E-02,1.36525E+00,1.94146E-02,1.35665E+00,1.11380E-02,1.36213E+00
rb71xb6s,1.73313E+02,-4.33280E+01,2.75960E-02,1.37742E+00,5.68805E-02,1.37294E+00,5.49817E-02,1.37558E+00,3.89060E-02,1.36782E+00,2.84938E-02,1.36514E+00,1.91480E-02,1.35626E+00,1.09932E-02,1.36114E+00
rb73803h,1.73322E+02,-4.33280E+01,2.71504E-02,1.37666E+00,5.59044E-02,1.37190E+00,5.41127E-02,1.37549E+00,3.83317E-02,1.36779E+00,2.80901E-02,1.36506E+00,1.88878E-02,1.35588E+00,1.08519E-02,1.36016E+00
rb7380ru,1.73331E+02,-4.33280E+01,2.67152E-02,1.37594E+00,5.49512E-02,1.37090E+00,5.32640E-02,1.37543E+00,3.77708E-02,1.36778E+00,2.76958E-02,1.36498E+00,1.86336E-02,1.35554E+00,1.07139E-02,1.35924E+00
rb7382qk,1.73340E+02,-4.33280E+01,2.62901E-02,1.37526E+00,5.40202E-02,1.36995E+00,5.24350E-02,1.37541E+00,3.72229E-02,1.36780E+00,2.73106E-02,1.36492E+00,1.83854E-02,1.35522E+00,1.05792E-02,1.35835E+00
rb7388ku,1.73349E+02,-4.33280E+01,2.58748E-02,1.37461E+00,5.31109E-02,1.36905E+00,5.16251E-02,1.37543E+00,3.66877E-02,1.36784E+00,2.69344E-02,1.36490E+00,1.81430E-02,1.35491E+00,1.04476E-02,1.35748E+00
rb738b7k,1.73358E+02,-4.33280E+01,2.54691E-02,1.37400E+00,5.22227E-02,1.36820E+00,5.08338E-02,1.37547E+00,3.61648E-02,1.36791E+00,2.65668E-02,1.36489E+00,1.79061E-02,1.35462E+00,1.03190E-02,1.35662E+00
rb73903u,1.73367E+02,-4.33280E+01,2.50725E-02,1.37342E+00,5.13549E-02,1.36740E+00,5.00605E-02,1.37556E+00,3.56538E-02,1.36801E+00,2.62076E-02,1.36490E+00,1.76747E-02,1.35435E+00,1.01934E-02,1.35580E+00
rb73922s,1.73376E+02,-4.33280E+01,2.46850E-02,1.37287E+00,5.05070E-02,1.36664E+00,4.93047E-02,1.37567E+00,3.51543E-02,1.36812E+00,2.58565E-02,1.36493E+00,1.74485E-02,1.35410E+00,1.00706E-02,1.35499E+00
rb7392rh,1.73385E+02,-4.33280E+01,2.43061E-02,1.37235E+00,4.96784E-02,1.36593E+00,4.85658E-02,1.37581E+00,3.46660E-02,1.36826E+00,2.55133E-02,1.36497E+00,1.72274E-02,1.35386E+00,9.95063E-03,1.35422E+00
rb7398ms,1.73394E+02,-4.33280E+01,2.39358E-02,1.37186E+00,4.88685E-02,1.36526E+00,4.78435E-02,1.37598E+00,3.41887E-02,1.36841E+00,2.51777E-02,1.36503E+00,1.70112E-02,1.35363E+00,9.83332E-03,1.35348E+00
