#,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat
rb4xy429,172.53000,-43.62500
rb4xy4r1,172.53900,-43.62500
rb4xy6m9,172.54800,-43.62500
rb4xydk1,172.55700,-43.62500
rb4xyf69,172.56600,-43.62500
rb4xz433,172.57500,-43.62500
rb4xz4rc,172.58400,-43.62500
rb4xz6q3,172.59300,-43.62500
rb4xzdkc,172.60200,-43.62500
rb4xzf73,172.61100,-43.62500
rb4zb461,172.62000,-43.62500
rb4zb629,172.62900,-43.62500
rb4zb6r1,172.63800,-43.62500
rb4zbdm9,172.64700,-43.62500
rb4zbfk3,172.65600,-43.62500
rb4zc46c,172.66500,-43.62500
rb4zc633,172.67400,-43.62500
rb4zc6rc,172.68300,-43.62500
rb4zcdq3,172.69200,-43.62500
rb4zcfm1,172.70100,-43.62500
rb4zf479,172.71000,-43.62500
rb4zf661,172.71900,-43.62500
rb4zfd29,172.72800,-43.62500
rb4zfdr1,172.73700,-43.62500
rb4zffmc,172.74600,-43.62500
rb4zg4k3,172.75500,-43.62500
rb4zg66c,172.76400,-43.62500
rb4zgd33,172.77300,-43.62500
rb4zgf21,172.78200,-43.62500
rb4zgfq9,172.79100,-43.62500
rb4zu4m1,172.80000,-43.62500
rb4zu679,172.80900,-43.62500
rb4zud61,172.81800,-43.62500
rb4zuf2c,172.82700,-43.62500
rb4zufr3,172.83600,-43.62500
rb4zv4mc,172.84500,-43.62500
rb4zv6k3,172.85400,-43.62500
rb4zvd6c,172.86300,-43.62500
rb4zvf39,172.87200,-43.62500
rb4zy421,172.88100,-43.62500
rb4zy4q9,172.89000,-43.62500
rb4zy6m1,172.89900,-43.62500
rb4zyd7c,172.90800,-43.62500
rb4zyf63,172.91700,-43.62500
rb4zz42c,172.92600,-43.62500
rb4zz4r3,172.93500,-43.62500
rb4zz6mc,172.94400,-43.62500
rb4zzdk9,172.95300,-43.62500
rb4zzf71,172.96200,-43.62500
rb5pb439,172.97100,-43.62500
rb5pb621,172.98000,-43.62500
rb5pb6q9,172.98900,-43.62500
rb5pbdm3,172.99800,-43.62500
rb5pbf7c,173.00700,-43.62500
rb5pc463,173.01600,-43.62500
rb5pc62c,173.02500,-43.62500
rb5pc6r9,173.03400,-43.62500
rb5pcdq1,173.04300,-43.62500
rb5pcfk9,173.05200,-43.62500
rb5pf471,173.06100,-43.62500
rb5pf639,173.07000,-43.62500
rb5pfd23,173.07900,-43.62500
rb5pfdqc,173.08800,-43.62500
rb5pffm3,173.09700,-43.62500
rb5pg47c,173.10600,-43.62500
rb5pg663,173.11500,-43.62500
rb5pgd31,173.12400,-43.62500
rb5pgdr9,173.13300,-43.62500
rb5pgfq1,173.14200,-43.62500
rb5pu4k9,173.15100,-43.62500
rb5pu673,173.16000,-43.62500
rb5pud3c,173.16900,-43.62500
rb5puf23,173.17800,-43.62500
rb5pufqc,173.18700,-43.62500
rb5pv4m3,173.19600,-43.62500
rb5pv6k1,173.20500,-43.62500
rb5pvd69,173.21400,-43.62500
rb5pvf31,173.22300,-43.62500
rb5pvfr9,173.23200,-43.62500
rb5py4q1,173.24100,-43.62500
rb5py6kc,173.25000,-43.62500
rb5pyd73,173.25900,-43.62500
rb5pyf3c,173.26800,-43.62500
rb5pz423,173.27700,-43.62500
rb5pz4r1,173.28600,-43.62500
rb5pz6m9,173.29500,-43.62500
rb5pzdk1,173.30400,-43.62500
rb5pzf69,173.31300,-43.62500
rb5rb431,173.32200,-43.62500
rb5rb4rc,173.33100,-43.62500
rb5rb6q3,173.34000,-43.62500
rb5rbdkc,173.34900,-43.62500
rb5rbf73,173.35800,-43.62500
rb5rc43c,173.36700,-43.62500
rb5rc629,173.37600,-43.62500
rb5rc6r1,173.38500,-43.62500
rb5rcdm9,173.39400,-43.62500
rb4rvegy,172.16100,-43.61600
rb4rvgfq,172.17000,-43.61600
rb4ry5by,172.17900,-43.61600
rb4ry5zq,172.18800,-43.61600
rb4ry7yn,172.19700,-43.61600
rb4ryeuw,172.20600,-43.61600
rb4ryggn,172.21500,-43.61600
rb4rz5cw,172.22400,-43.61600
rb4rz7bn,172.23300,-43.61600
rb4rz7yy,172.24200,-43.61600
rb4rzevq,172.25100,-43.61600
rb4rzggy,172.26000,-43.61600
rb4xb5fq,172.26900,-43.61600
rb4xb7cn,172.27800,-43.61600
rb4xb7zw,172.28700,-43.61600
rb4xbeyn,172.29600,-43.61600
rb4xbguw,172.30500,-43.61600
rb4xc5gn,172.31400,-43.61600
rb4xc7cy,172.32300,-43.61600
rb4xcebq,172.33200,-43.61600
rb4xceyy,172.34100,-43.61600
rb4xcgvq,172.35000,-43.61600
rb4xf5gy,172.35900,-43.61600
rb4xf7fw,172.36800,-43.61600
rb4xfecn,172.37700,-43.61600
rb4xfezw,172.38600,-43.61600
rb4xfgyn,172.39500,-43.61600
rb4xg5uy,172.40400,-43.61600
rb4xg7gq,172.41300,-43.61600
rb4xgecy,172.42200,-43.61600
rb4xggbq,172.43100,-43.61600
rb4xggyy,172.44000,-43.61600
rb4xu5vw,172.44900,-43.61600
rb4xu7un,172.45800,-43.61600
rb4xuefw,172.46700,-43.61600
rb4xugcn,172.47600,-43.61600
rb4xugzw,172.48500,-43.61600
rb4xv5yq,172.49400,-43.61600
rb4xv7uy,172.50300,-43.61600
rb4xvegq,172.51200,-43.61600
rb4xvgcy,172.52100,-43.61600
rb4xy5bw,172.53000,-43.61600
rb4xy5zn,172.53900,-43.61600
rb4xy7vw,172.54800,-43.61600
rb4xyeun,172.55700,-43.61600
rb4xygfw,172.56600,-43.61600
rb4xz5cq,172.57500,-43.61600
rb4xz5zy,172.58400,-43.61600
rb4xz7yq,172.59300,-43.61600
rb4xzeuy,172.60200,-43.61600
rb4xzggq,172.61100,-43.61600
rb4zb5fn,172.62000,-43.61600
rb4zb7bw,172.62900,-43.61600
rb4zb7zn,172.63800,-43.61600
rb4zbevw,172.64700,-43.61600
rb4zbguq,172.65600,-43.61600
rb4zc5fy,172.66500,-43.61600
rb4zc7cq,172.67400,-43.61600
rb4zc7zy,172.68300,-43.61600
rb4zceyq,172.69200,-43.61600
rb4zcgvn,172.70100,-43.61600
rb4zf5gw,172.71000,-43.61600
rb4zf7fn,172.71900,-43.61600
rb4zfebw,172.72800,-43.61600
rb4zfezn,172.73700,-43.61600
rb4zfgvy,172.74600,-43.61600
rb4zg5uq,172.75500,-43.61600
rb4zg7fy,172.76400,-43.61600
rb4zgecq,172.77300,-43.61600
rb4zggbn,172.78200,-43.61600
rb4zggyw,172.79100,-43.61600
rb4zu5vn,172.80000,-43.61600
rb4zu7gw,172.80900,-43.61600
rb4zuefn,172.81800,-43.61600
rb4zugby,172.82700,-43.61600
rb4zugzq,172.83600,-43.61600
rb4zv5vy,172.84500,-43.61600
rb4zv7uq,172.85400,-43.61600
rb4zvefy,172.86300,-43.61600
rb4zvgcw,172.87200,-43.61600
rb4zy5bn,172.88100,-43.61600
rb4zy5yw,172.89000,-43.61600
rb4zy7vn,172.89900,-43.61600
rb4zyegy,172.90800,-43.61600
rb4zygfq,172.91700,-43.61600
rb4zz5by,172.92600,-43.61600
rb4zz5zq,172.93500,-43.61600
rb4zz7vy,172.94400,-43.61600
rb4zzeuw,172.95300,-43.61600
rb4zzggn,172.96200,-43.61600
rb5pb5cw,172.97100,-43.61600
rb5pb7bn,172.98000,-43.61600
rb5pb7yw,172.98900,-43.61600
rb5pbevq,172.99800,-43.61600
rb5pbggy,173.00700,-43.61600
rb5pc5fq,173.01600,-43.61600
rb5pc7by,173.02500,-43.61600
rb5pc7zw,173.03400,-43.61600
rb5pceyn,173.04300,-43.61600
rb5pcguw,173.05200,-43.61600
rb5pf5gn,173.06100,-43.61600
rb5pf7cw,173.07000,-43.61600
rb5pfebq,173.07900,-43.61600
rb5pfeyy,173.08800,-43.61600
rb5pfgvq,173.09700,-43.61600
rb5pg5gy,173.10600,-43.61600
rb5pg7fq,173.11500,-43.61600
rb5pgecn,173.12400,-43.61600
rb5pgezw,173.13300,-43.61600
rb5pggyn,173.14200,-43.61600
rb5pu5uw,173.15100,-43.61600
rb5pu7gq,173.16000,-43.61600
rb5puecy,173.16900,-43.61600
rb5pugbq,173.17800,-43.61600
rb5pugyy,173.18700,-43.61600
rb5pv5vq,173.19600,-43.61600
rb5pv7un,173.20500,-43.61600
rb5pvefw,173.21400,-43.61600
rb5pvgcn,173.22300,-43.61600
rb5pvgzw,173.23200,-43.61600
rb5py5yn,173.24100,-43.61600
rb5py7uy,173.25000,-43.61600
rb5pyegq,173.25900,-43.61600
rb5pygcy,173.26800,-43.61600
rb5pz5bq,173.27700,-43.61600
rb5pz5zn,173.28600,-43.61600
rb5pz7vw,173.29500,-43.61600
rb5pzeun,173.30400,-43.61600
rb5pzgfw,173.31300,-43.61600
rb5rb5cn,173.32200,-43.61600
rb5rb5zy,173.33100,-43.61600
rb5rb7yq,173.34000,-43.61600
rb5rbeuy,173.34900,-43.61600
rb5rbggq,173.35800,-43.61600
rb5rc5cy,173.36700,-43.61600
rb5rc7bw,173.37600,-43.61600
rb5rc7zn,173.38500,-43.61600
rb5rcevw,173.39400,-43.61600
rb4rvtef,172.16100,-43.60700
rb4rvvd6,172.17000,-43.60700
rb4ryj8f,172.17900,-43.60700
rb4ryjx6,172.18800,-43.60700
rb4rymw4,172.19700,-43.60700
rb4rytsd,172.20600,-43.60700
rb4ryve4,172.21500,-43.60700
rb4rzj9d,172.22400,-43.60700
rb4rzm84,172.23300,-43.60700
rb4rzmwf,172.24200,-43.60700
rb4rztt6,172.25100,-43.60700
rb4rzvef,172.26000,-43.60700
rb4xbjd6,172.26900,-43.60700
rb4xbm94,172.27800,-43.60700
rb4xbmxd,172.28700,-43.60700
rb4xbtw4,172.29600,-43.60700
rb4xbvsd,172.30500,-43.60700
rb4xcje4,172.31400,-43.60700
rb4xcm9f,172.32300,-43.60700
rb4xct86,172.33200,-43.60700
rb4xctwf,172.34100,-43.60700
rb4xcvt6,172.35000,-43.60700
rb4xfjef,172.35900,-43.60700
rb4xfmdd,172.36800,-43.60700
rb4xft94,172.37700,-43.60700
rb4xftxd,172.38600,-43.60700
rb4xfvw4,172.39500,-43.60700
rb4xgjsf,172.40400,-43.60700
rb4xgme6,172.41300,-43.60700
rb4xgt9f,172.42200,-43.60700
rb4xgv86,172.43100,-43.60700
rb4xgvwf,172.44000,-43.60700
rb4xujtd,172.44900,-43.60700
rb4xums4,172.45800,-43.60700
rb4xutdd,172.46700,-43.60700
rb4xuv94,172.47600,-43.60700
rb4xuvxd,172.48500,-43.60700
rb4xvjw6,172.49400,-43.60700
rb4xvmsf,172.50300,-43.60700
rb4xvte6,172.51200,-43.60700
rb4xvv9f,172.52100,-43.60700
rb4xyj8d,172.53000,-43.60700
rb4xyjx4,172.53900,-43.60700
rb4xymtd,172.54800,-43.60700
rb4xyts4,172.55700,-43.60700
rb4xyvdd,172.56600,-43.60700
rb4xzj96,172.57500,-43.60700
rb4xzjxf,172.58400,-43.60700
rb4xzmw6,172.59300,-43.60700
rb4xztsf,172.60200,-43.60700
rb4xzve6,172.61100,-43.60700
rb4zbjd4,172.62000,-43.60700
rb4zbm8d,172.62900,-43.60700
rb4zbmx4,172.63800,-43.60700
rb4zbttd,172.64700,-43.60700
rb4zbvs6,172.65600,-43.60700
rb4zcjdf,172.66500,-43.60700
rb4zcm96,172.67400,-43.60700
rb4zcmxf,172.68300,-43.60700
rb4zctw6,172.69200,-43.60700
rb4zcvt4,172.70100,-43.60700
rb4zfjed,172.71000,-43.60700
rb4zfmd4,172.71900,-43.60700
rb4zft8d,172.72800,-43.60700
rb4zftx4,172.73700,-43.60700
rb4zfvtf,172.74600,-43.60700
rb4zgjs6,172.75500,-43.60700
rb4zgmdf,172.76400,-43.60700
rb4zgt96,172.77300,-43.60700
rb4zgv84,172.78200,-43.60700
rb4zgvwd,172.79100,-43.60700
rb4zujt4,172.80000,-43.60700
rb4zumed,172.80900,-43.60700
rb4zutd4,172.81800,-43.60700
rb4zuv8f,172.82700,-43.60700
rb4zuvx6,172.83600,-43.60700
rb4zvjtf,172.84500,-43.60700
rb4zvms6,172.85400,-43.60700
rb4zvtdf,172.86300,-43.60700
rb4zvv9d,172.87200,-43.60700
rb4zyj84,172.88100,-43.60700
rb4zyjwd,172.89000,-43.60700
rb4zymt4,172.89900,-43.60700
rb4zytef,172.90800,-43.60700
rb4zyvd6,172.91700,-43.60700
rb4zzj8f,172.92600,-43.60700
rb4zzjx6,172.93500,-43.60700
rb4zzmtf,172.94400,-43.60700
rb4zztsd,172.95300,-43.60700
rb4zzve4,172.96200,-43.60700
rb5pbj9d,172.97100,-43.60700
rb5pbm84,172.98000,-43.60700
rb5pbmwd,172.98900,-43.60700
rb5pbtt6,172.99800,-43.60700
rb5pbvef,173.00700,-43.60700
rb5pcjd6,173.01600,-43.60700
rb5pcm8f,173.02500,-43.60700
rb5pcmxd,173.03400,-43.60700
rb5pctw4,173.04300,-43.60700
rb5pcvsd,173.05200,-43.60700
rb5pfje4,173.06100,-43.60700
rb5pfm9d,173.07000,-43.60700
rb5pft86,173.07900,-43.60700
rb5pftwf,173.08800,-43.60700
rb5pfvt6,173.09700,-43.60700
rb5pgjef,173.10600,-43.60700
rb5pgmd6,173.11500,-43.60700
rb5pgt94,173.12400,-43.60700
rb5pgtxd,173.13300,-43.60700
rb5pgvw4,173.14200,-43.60700
rb5pujsd,173.15100,-43.60700
rb5pume6,173.16000,-43.60700
rb5put9f,173.16900,-43.60700
rb5puv86,173.17800,-43.60700
rb5puvwf,173.18700,-43.60700
rb5pvjt6,173.19600,-43.60700
rb5pvms4,173.20500,-43.60700
rb5pvtdd,173.21400,-43.60700
rb5pvv94,173.22300,-43.60700
rb5pvvxd,173.23200,-43.60700
rb5pyjw4,173.24100,-43.60700
rb5pymsf,173.25000,-43.60700
rb5pyte6,173.25900,-43.60700
rb5pyv9f,173.26800,-43.60700
rb5pzj86,173.27700,-43.60700
rb5pzjx4,173.28600,-43.60700
rb5pzmtd,173.29500,-43.60700
rb5pzts4,173.30400,-43.60700
rb5pzvdd,173.31300,-43.60700
rb5rbj94,173.32200,-43.60700
rb5rbjxf,173.33100,-43.60700
rb5rbmw6,173.34000,-43.60700
rb5rbtsf,173.34900,-43.60700
rb5rbve6,173.35800,-43.60700
rb5rcj9f,173.36700,-43.60700
rb5rcm8d,173.37600,-43.60700
rb5rcmx4,173.38500,-43.60700
rb5rcttd,173.39400,-43.60700
rb4rvx5z,172.16100,-43.59800
rb4rvz4r,172.17000,-43.59800
rb4ryp0z,172.17900,-43.59800
rb4ryppr,172.18800,-43.59800
rb4ryrnp,172.19700,-43.59800
rb4ryxhx,172.20600,-43.59800
rb4ryz5p,172.21500,-43.59800
rb4rzp1x,172.22400,-43.59800
rb4rzr0p,172.23300,-43.59800
rb4rzrnz,172.24200,-43.59800
rb4rzxjr,172.25100,-43.59800
rb4rzz5z,172.26000,-43.59800
rb4xbp4r,172.26900,-43.59800
rb4xbr1p,172.27800,-43.59800
rb4xbrpx,172.28700,-43.59800
rb4xbxnp,172.29600,-43.59800
rb4xbzhx,172.30500,-43.59800
rb4xcp5p,172.31400,-43.59800
rb4xcr1z,172.32300,-43.59800
rb4xcx0r,172.33200,-43.59800
rb4xcxnz,172.34100,-43.59800
rb4xczjr,172.35000,-43.59800
rb4xfp5z,172.35900,-43.59800
rb4xfr4x,172.36800,-43.59800
rb4xfx1p,172.37700,-43.59800
rb4xfxpx,172.38600,-43.59800
rb4xfznp,172.39500,-43.59800
rb4xgphz,172.40400,-43.59800
rb4xgr5r,172.41300,-43.59800
rb4xgx1z,172.42200,-43.59800
rb4xgz0r,172.43100,-43.59800
rb4xgznz,172.44000,-43.59800
rb4xupjx,172.44900,-43.59800
rb4xurhp,172.45800,-43.59800
rb4xux4x,172.46700,-43.59800
rb4xuz1p,172.47600,-43.59800
rb4xuzpx,172.48500,-43.59800
rb4xvpnr,172.49400,-43.59800
rb4xvrhz,172.50300,-43.59800
rb4xvx5r,172.51200,-43.59800
rb4xvz1z,172.52100,-43.59800
rb4xyp0x,172.53000,-43.59800
rb4xyppp,172.53900,-43.59800
rb4xyrjx,172.54800,-43.59800
rb4xyxhp,172.55700,-43.59800
rb4xyz4x,172.56600,-43.59800
rb4xzp1r,172.57500,-43.59800
rb4xzppz,172.58400,-43.59800
rb4xzrnr,172.59300,-43.59800
rb4xzxhz,172.60200,-43.59800
rb4xzz5r,172.61100,-43.59800
rb4zbp4p,172.62000,-43.59800
rb4zbr0x,172.62900,-43.59800
rb4zbrpp,172.63800,-43.59800
rb4zbxjx,172.64700,-43.59800
rb4zbzhr,172.65600,-43.59800
rb4zcp4z,172.66500,-43.59800
rb4zcr1r,172.67400,-43.59800
rb4zcrpz,172.68300,-43.59800
rb4zcxnr,172.69200,-43.59800
rb4zczjp,172.70100,-43.59800
rb4zfp5x,172.71000,-43.59800
rb4zfr4p,172.71900,-43.59800
rb4zfx0x,172.72800,-43.59800
rb4zfxpp,172.73700,-43.59800
rb4zfzjz,172.74600,-43.59800
rb4zgphr,172.75500,-43.59800
rb4zgr4z,172.76400,-43.59800
rb4zgx1r,172.77300,-43.59800
rb4zgz0p,172.78200,-43.59800
rb4zgznx,172.79100,-43.59800
rb4zupjp,172.80000,-43.59800
rb4zur5x,172.80900,-43.59800
rb4zux4p,172.81800,-43.59800
rb4zuz0z,172.82700,-43.59800
rb4zuzpr,172.83600,-43.59800
rb4zvpjz,172.84500,-43.59800
rb4zvrhr,172.85400,-43.59800
rb4zvx4z,172.86300,-43.59800
rb4zvz1x,172.87200,-43.59800
rb4zyp0p,172.88100,-43.59800
rb4zypnx,172.89000,-43.59800
rb4zyrjp,172.89900,-43.59800
rb4zyx5z,172.90800,-43.59800
rb4zyz4r,172.91700,-43.59800
rb4zzp0z,172.92600,-43.59800
rb4zzppr,172.93500,-43.59800
rb4zzrjz,172.94400,-43.59800
rb4zzxhx,172.95300,-43.59800
rb4zzz5p,172.96200,-43.59800
rb5pbp1x,172.97100,-43.59800
rb5pbr0p,172.98000,-43.59800
rb5pbrnx,172.98900,-43.59800
rb5pbxjr,172.99800,-43.59800
rb5pbz5z,173.00700,-43.59800
rb5pcp4r,173.01600,-43.59800
rb5pcr0z,173.02500,-43.59800
rb5pcrpx,173.03400,-43.59800
rb5pcxnp,173.04300,-43.59800
rb5pczhx,173.05200,-43.59800
rb5pfp5p,173.06100,-43.59800
rb5pfr1x,173.07000,-43.59800
rb5pfx0r,173.07900,-43.59800
rb5pfxnz,173.08800,-43.59800
rb5pfzjr,173.09700,-43.59800
rb5pgp5z,173.10600,-43.59800
rb5pgr4r,173.11500,-43.59800
rb5pgx1p,173.12400,-43.59800
rb5pgxpx,173.13300,-43.59800
rb5pgznp,173.14200,-43.59800
rb5puphx,173.15100,-43.59800
rb5pur5r,173.16000,-43.59800
rb5pux1z,173.16900,-43.59800
rb5puz0r,173.17800,-43.59800
rb5puznz,173.18700,-43.59800
rb5pvpjr,173.19600,-43.59800
rb5pvrhp,173.20500,-43.59800
rb5pvx4x,173.21400,-43.59800
rb5pvz1p,173.22300,-43.59800
rb5pvzpx,173.23200,-43.59800
rb5pypnp,173.24100,-43.59800
rb5pyrhz,173.25000,-43.59800
rb5pyx5r,173.25900,-43.59800
rb5pyz1z,173.26800,-43.59800
rb5pzp0r,173.27700,-43.59800
rb5pzppp,173.28600,-43.59800
rb5pzrjx,173.29500,-43.59800
rb5pzxhp,173.30400,-43.59800
rb5pzz4x,173.31300,-43.59800
rb5rbp1p,173.32200,-43.59800
rb5rbppz,173.33100,-43.59800
rb5rbrnr,173.34000,-43.59800
rb5rbxhz,173.34900,-43.59800
rb5rbz5r,173.35800,-43.59800
rb5rcp1z,173.36700,-43.59800
rb5rcr0x,173.37600,-43.59800
rb5rcrpp,173.38500,-43.59800
rb5rcxjx,173.39400,-43.59800
rb62j8gg,172.16100,-43.58900
rb62jbf7,172.17000,-43.58900
rb62n0bg,172.17900,-43.58900
rb62n0z7,172.18800,-43.58900
rb62n2y5,172.19700,-43.58900
rb62n8ue,172.20600,-43.58900
rb62nbg5,172.21500,-43.58900
rb62p0ce,172.22400,-43.58900
rb62p2b5,172.23300,-43.58900
rb62p2yg,172.24200,-43.58900
rb62p8v7,172.25100,-43.58900
rb62pbgg,172.26000,-43.58900
rb6800f7,172.26900,-43.58900
rb6802c5,172.27800,-43.58900
rb6802ze,172.28700,-43.58900
rb6808y5,172.29600,-43.58900
rb680bue,172.30500,-43.58900
rb6810g5,172.31400,-43.58900
rb6812cg,172.32300,-43.58900
rb6818b7,172.33200,-43.58900
rb6818yg,172.34100,-43.58900
rb681bv7,172.35000,-43.58900
rb6840gg,172.35900,-43.58900
rb6842fe,172.36800,-43.58900
rb6848c5,172.37700,-43.58900
rb6848ze,172.38600,-43.58900
rb684by5,172.39500,-43.58900
rb6850ug,172.40400,-43.58900
rb6852g7,172.41300,-43.58900
rb6858cg,172.42200,-43.58900
rb685bb7,172.43100,-43.58900
rb685byg,172.44000,-43.58900
rb68h0ve,172.44900,-43.58900
rb68h2u5,172.45800,-43.58900
rb68h8fe,172.46700,-43.58900
rb68hbc5,172.47600,-43.58900
rb68hbze,172.48500,-43.58900
rb68j0y7,172.49400,-43.58900
rb68j2ug,172.50300,-43.58900
rb68j8g7,172.51200,-43.58900
rb68jbcg,172.52100,-43.58900
rb68n0be,172.53000,-43.58900
rb68n0z5,172.53900,-43.58900
rb68n2ve,172.54800,-43.58900
rb68n8u5,172.55700,-43.58900
rb68nbfe,172.56600,-43.58900
rb68p0c7,172.57500,-43.58900
rb68p0zg,172.58400,-43.58900
rb68p2y7,172.59300,-43.58900
rb68p8ug,172.60200,-43.58900
rb68pbg7,172.61100,-43.58900
rb6b00f5,172.62000,-43.58900
rb6b02be,172.62900,-43.58900
rb6b02z5,172.63800,-43.58900
rb6b08ve,172.64700,-43.58900
rb6b0bu7,172.65600,-43.58900
rb6b10fg,172.66500,-43.58900
rb6b12c7,172.67400,-43.58900
rb6b12zg,172.68300,-43.58900
rb6b18y7,172.69200,-43.58900
rb6b1bv5,172.70100,-43.58900
rb6b40ge,172.71000,-43.58900
rb6b42f5,172.71900,-43.58900
rb6b48be,172.72800,-43.58900
rb6b48z5,172.73700,-43.58900
rb6b4bvg,172.74600,-43.58900
rb6b50u7,172.75500,-43.58900
rb6b52fg,172.76400,-43.58900
rb6b58c7,172.77300,-43.58900
rb6b5bb5,172.78200,-43.58900
rb6b5bye,172.79100,-43.58900
rb6bh0v5,172.80000,-43.58900
rb6bh2ge,172.80900,-43.58900
rb6bh8f5,172.81800,-43.58900
rb6bhbbg,172.82700,-43.58900
rb6bhbz7,172.83600,-43.58900
rb6bj0vg,172.84500,-43.58900
rb6bj2u7,172.85400,-43.58900
rb6bj8fg,172.86300,-43.58900
rb6bjbce,172.87200,-43.58900
rb6bn0b5,172.88100,-43.58900
rb6bn0ye,172.89000,-43.58900
rb6bn2v5,172.89900,-43.58900
rb6bn8gg,172.90800,-43.58900
rb6bnbf7,172.91700,-43.58900
rb6bp0bg,172.92600,-43.58900
rb6bp0z7,172.93500,-43.58900
rb6bp2vg,172.94400,-43.58900
rb6bp8ue,172.95300,-43.58900
rb6bpbg5,172.96200,-43.58900
rb7000ce,172.97100,-43.58900
rb7002b5,172.98000,-43.58900
rb7002ye,172.98900,-43.58900
rb7008v7,172.99800,-43.58900
rb700bgg,173.00700,-43.58900
rb7010f7,173.01600,-43.58900
rb7012bg,173.02500,-43.58900
rb7012ze,173.03400,-43.58900
rb7018y5,173.04300,-43.58900
rb701bue,173.05200,-43.58900
rb7040g5,173.06100,-43.58900
rb7042ce,173.07000,-43.58900
rb7048b7,173.07900,-43.58900
rb7048yg,173.08800,-43.58900
rb704bv7,173.09700,-43.58900
rb7050gg,173.10600,-43.58900
rb7052f7,173.11500,-43.58900
rb7058c5,173.12400,-43.58900
rb7058ze,173.13300,-43.58900
rb705by5,173.14200,-43.58900
rb70h0ue,173.15100,-43.58900
rb70h2g7,173.16000,-43.58900
rb70h8cg,173.16900,-43.58900
rb70hbb7,173.17800,-43.58900
rb70hbyg,173.18700,-43.58900
rb70j0v7,173.19600,-43.58900
rb70j2u5,173.20500,-43.58900
rb70j8fe,173.21400,-43.58900
rb70jbc5,173.22300,-43.58900
rb70jbze,173.23200,-43.58900
rb70n0y5,173.24100,-43.58900
rb70n2ug,173.25000,-43.58900
rb70n8g7,173.25900,-43.58900
rb70nbcg,173.26800,-43.58900
rb70p0b7,173.27700,-43.58900
rb70p0z5,173.28600,-43.58900
rb70p2ve,173.29500,-43.58900
rb70p8u5,173.30400,-43.58900
rb70pbfe,173.31300,-43.58900
rb7200c5,173.32200,-43.58900
rb7200zg,173.33100,-43.58900
rb7202y7,173.34000,-43.58900
rb7208ug,173.34900,-43.58900
rb720bg7,173.35800,-43.58900
rb7210cg,173.36700,-43.58900
rb7212be,173.37600,-43.58900
rb7212z5,173.38500,-43.58900
rb7218ve,173.39400,-43.58900
rb62jdeb,172.16100,-43.58000
rb62jfd2,172.17000,-43.58000
rb62n48b,172.17900,-43.58000
rb62n4x2,172.18800,-43.58000
rb62n6w0,172.19700,-43.58000
rb62nds8,172.20600,-43.58000
rb62nfe0,172.21500,-43.58000
rb62p498,172.22400,-43.58000
rb62p680,172.23300,-43.58000
rb62p6wb,172.24200,-43.58000
rb62pdt2,172.25100,-43.58000
rb62pfeb,172.26000,-43.58000
rb6804d2,172.26900,-43.58000
rb680690,172.27800,-43.58000
rb6806x8,172.28700,-43.58000
rb680dw0,172.29600,-43.58000
rb680fs8,172.30500,-43.58000
rb6814e0,172.31400,-43.58000
rb68169b,172.32300,-43.58000
rb681d82,172.33200,-43.58000
rb681dwb,172.34100,-43.58000
rb681ft2,172.35000,-43.58000
rb6844eb,172.35900,-43.58000
rb6846d8,172.36800,-43.58000
rb684d90,172.37700,-43.58000
rb684dx8,172.38600,-43.58000
rb684fw0,172.39500,-43.58000
rb6854sb,172.40400,-43.58000
rb6856e2,172.41300,-43.58000
rb685d9b,172.42200,-43.58000
rb685f82,172.43100,-43.58000
rb685fwb,172.44000,-43.58000
rb68h4t8,172.44900,-43.58000
rb68h6s0,172.45800,-43.58000
rb68hdd8,172.46700,-43.58000
rb68hf90,172.47600,-43.58000
rb68hfx8,172.48500,-43.58000
rb68j4w2,172.49400,-43.58000
rb68j6sb,172.50300,-43.58000
rb68jde2,172.51200,-43.58000
rb68jf9b,172.52100,-43.58000
rb68n488,172.53000,-43.58000
rb68n4x0,172.53900,-43.58000
rb68n6t8,172.54800,-43.58000
rb68nds0,172.55700,-43.58000
rb68nfd8,172.56600,-43.58000
rb68p492,172.57500,-43.58000
rb68p4xb,172.58400,-43.58000
rb68p6w2,172.59300,-43.58000
rb68pdsb,172.60200,-43.58000
rb68pfe2,172.61100,-43.58000
rb6b04d0,172.62000,-43.58000
rb6b0688,172.62900,-43.58000
rb6b06x0,172.63800,-43.58000
rb6b0dt8,172.64700,-43.58000
rb6b0fs2,172.65600,-43.58000
rb6b14db,172.66500,-43.58000
rb6b1692,172.67400,-43.58000
rb6b16xb,172.68300,-43.58000
rb6b1dw2,172.69200,-43.58000
rb6b1ft0,172.70100,-43.58000
rb6b44e8,172.71000,-43.58000
rb6b46d0,172.71900,-43.58000
rb6b4d88,172.72800,-43.58000
rb6b4dx0,172.73700,-43.58000
rb6b4ftb,172.74600,-43.58000
rb6b54s2,172.75500,-43.58000
rb6b56db,172.76400,-43.58000
rb6b5d92,172.77300,-43.58000
rb6b5f80,172.78200,-43.58000
rb6b5fw8,172.79100,-43.58000
rb6bh4t0,172.80000,-43.58000
rb6bh6e8,172.80900,-43.58000
