#,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
sids,lon,lat,depth,vs30,vs30measured,z1pt0,z2pt5,custom_site_id
9579,172.67400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcq37
9580,172.68300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcqrg
9581,172.69200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcwq7
9582,172.70100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcym5
9583,172.71000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfn7e
9584,172.71900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfq65
9585,172.72800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfw2e
9586,172.73700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfwr5
9587,172.74600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfymg
9588,172.75500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgnk7
9589,172.76400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgq6g
9590,172.77300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgw37
9591,172.78200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgy25
9592,172.79100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgyqe
9593,172.80000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bunm5
9594,172.80900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buq7e
9595,172.81800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buw65
9596,172.82700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buy2g
9597,172.83600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buyr7
9598,172.84500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvnmg
9599,172.85400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvqk7
9600,172.86300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvw6g
9601,172.87200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvy3e
9602,172.88100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byn25
9603,172.89000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bynqe
9604,172.89900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byqm5
9605,172.90800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byw7g
9606,172.91700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byy67
9607,172.92600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzn2g
9608,172.93500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bznr7
9609,172.94400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzqmg
9610,172.95300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzwke
9611,172.96200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzy75
9612,172.97100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bn3e
9613,172.98000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bq25
9614,172.98900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bqqe
9615,172.99800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bwm7
9616,173.00700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70by7g
9617,173.01600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cn67
9618,173.02500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cq2g
9619,173.03400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cqre
9620,173.04300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cwq5
9621,173.05200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cyke
9622,173.06100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fn75
9623,173.07000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fq3e
9624,173.07900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fw27
9625,173.08800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fwqg
9626,173.09700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fym7
9627,173.10600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gn7g
9628,173.11500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gq67
9629,173.12400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gw35
9630,173.13300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gwre
9631,173.14200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gyq5
9632,173.15100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70unke
9633,173.16000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uq77
9634,173.16900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uw3g
9635,173.17800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uy27
9636,173.18700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uyqg
9637,173.19600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vnm7
9638,173.20500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vqk5
9639,173.21400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vw6e
9640,173.22300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vy35
9641,173.23200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vyre
9642,173.24100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70ynq5
9643,173.25000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yqkg
9644,173.25900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yw77
9645,173.26800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yy3g
9646,173.27700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zn27
9647,173.28600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70znr5
9648,173.29500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zqme
9649,173.30400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zwk5
9650,173.31300,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zy6e
9651,173.32200,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bn35
9652,173.33100,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bnrg
9653,173.34000,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bqq7
9654,173.34900,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bwkg
9655,173.35800,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72by77
9656,173.36700,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cn3g
9657,173.37600,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cq2e
9658,173.38500,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cqr5
9659,173.39400,-43.42700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cwme
9660,172.16100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62vxgz
9661,172.17000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62vzfr
9662,172.17900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62ypbz
9663,172.18800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62ypzr
9664,172.19700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62yryp
9665,172.20600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62yxux
9666,172.21500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62yzgp
9667,172.22400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62zpcx
9668,172.23300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62zrbp
9669,172.24200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62zryz
9670,172.25100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62zxvr
9671,172.26000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62zzgz
9672,172.26900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68bpfr
9673,172.27800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68brcp
9674,172.28700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68brzx
9675,172.29600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68bxyp
9676,172.30500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68bzux
9677,172.31400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68cpgp
9678,172.32300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68crcz
9679,172.33200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68cxbr
9680,172.34100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68cxyz
9681,172.35000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68czvr
9682,172.35900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68fpgz
9683,172.36800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68frfx
9684,172.37700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68fxcp
9685,172.38600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68fxzx
9686,172.39500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68fzyp
9687,172.40400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68gpuz
9688,172.41300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68grgr
9689,172.42200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68gxcz
9690,172.43100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68gzbr
9691,172.44000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68gzyz
9692,172.44900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68upvx
9693,172.45800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68urup
9694,172.46700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68uxfx
9695,172.47600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68uzcp
9696,172.48500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68uzzx
9697,172.49400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68vpyr
9698,172.50300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68vruz
9699,172.51200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68vxgr
9700,172.52100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68vzcz
9701,172.53000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ypbx
9702,172.53900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ypzp
9703,172.54800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68yrvx
9704,172.55700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68yxup
9705,172.56600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68yzfx
9706,172.57500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68zpcr
9707,172.58400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68zpzz
9708,172.59300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68zryr
9709,172.60200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68zxuz
9710,172.61100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68zzgr
9711,172.62000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bbpfp
9712,172.62900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bbrbx
9713,172.63800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bbrzp
9714,172.64700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bbxvx
9715,172.65600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bbzur
9716,172.66500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcpfz
9717,172.67400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcrcr
9718,172.68300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcrzz
9719,172.69200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bcxyr
9720,172.70100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bczvp
9721,172.71000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfpgx
9722,172.71900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfrfp
9723,172.72800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfxbx
9724,172.73700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfxzp
9725,172.74600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bfzvz
9726,172.75500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgpur
9727,172.76400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgrfz
9728,172.77300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgxcr
9729,172.78200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgzbp
9730,172.79100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bgzyx
9731,172.80000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bupvp
9732,172.80900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6burgx
9733,172.81800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buxfp
9734,172.82700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buzbz
9735,172.83600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6buzzr
9736,172.84500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvpvz
9737,172.85400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvrur
9738,172.86300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvxfz
9739,172.87200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bvzcx
9740,172.88100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bypbp
9741,172.89000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bypyx
9742,172.89900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byrvp
9743,172.90800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byxgz
9744,172.91700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6byzfr
9745,172.92600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzpbz
9746,172.93500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzpzr
9747,172.94400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzrvz
9748,172.95300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzxux
9749,172.96200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bzzgp
9750,172.97100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bpcx
9751,172.98000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70brbp
9752,172.98900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bryx
9753,172.99800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bxvr
9754,173.00700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70bzgz
9755,173.01600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cpfr
9756,173.02500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70crbz
9757,173.03400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70crzx
9758,173.04300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70cxyp
9759,173.05200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70czux
9760,173.06100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fpgp
9761,173.07000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70frcx
9762,173.07900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fxbr
9763,173.08800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fxyz
9764,173.09700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70fzvr
9765,173.10600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gpgz
9766,173.11500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70grfr
9767,173.12400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gxcp
9768,173.13300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gxzx
9769,173.14200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70gzyp
9770,173.15100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70upux
9771,173.16000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70urgr
9772,173.16900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uxcz
9773,173.17800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uzbr
9774,173.18700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70uzyz
9775,173.19600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vpvr
9776,173.20500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vrup
9777,173.21400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vxfx
9778,173.22300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vzcp
9779,173.23200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70vzzx
9780,173.24100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70ypyp
9781,173.25000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yruz
9782,173.25900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yxgr
9783,173.26800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70yzcz
9784,173.27700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zpbr
9785,173.28600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zpzp
9786,173.29500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zrvx
9787,173.30400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zxup
9788,173.31300,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70zzfx
9789,173.32200,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bpcp
9790,173.33100,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bpzz
9791,173.34000,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bryr
9792,173.34900,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bxuz
9793,173.35800,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72bzgr
9794,173.36700,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cpcz
9795,173.37600,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72crbx
9796,173.38500,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72crzp
9797,173.39400,-43.41800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72cxvx
9798,172.16100,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63j9eu
9799,172.17000,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63jcdk
9800,172.17900,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63n18u
9801,172.18800,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63n1xk
9802,172.19700,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63n3wh
9803,172.20600,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63n9ss
9804,172.21500,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63nceh
9805,172.22400,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63p19s
9806,172.23300,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63p38h
9807,172.24200,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63p3wu
9808,172.25100,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63p9tk
9809,172.26000,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb63pceu
9810,172.26900,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6901dk
9811,172.27800,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69039h
9812,172.28700,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6903xs
9813,172.29600,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6909wh
9814,172.30500,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb690css
9815,172.31400,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6911eh
9816,172.32300,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69139u
9817,172.33200,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69198k
9818,172.34100,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6919wu
9819,172.35000,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb691ctk
9820,172.35900,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6941eu
9821,172.36800,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6943ds
9822,172.37700,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69499h
9823,172.38600,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6949xs
9824,172.39500,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb694cwh
9825,172.40400,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6951su
9826,172.41300,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6953ek
9827,172.42200,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69599u
9828,172.43100,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb695c8k
9829,172.44000,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb695cwu
9830,172.44900,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69h1ts
9831,172.45800,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69h3sh
9832,172.46700,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69h9ds
9833,172.47600,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69hc9h
9834,172.48500,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69hcxs
9835,172.49400,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69j1wk
9836,172.50300,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69j3su
9837,172.51200,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69j9ek
9838,172.52100,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69jc9u
9839,172.53000,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69n18s
9840,172.53900,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69n1xh
9841,172.54800,-43.40900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb69n3ts
